'Observatory-Mooreview                                       ','Partially Cloudy','Excellent',0.610,'New',2.23,'High','Quiet','1.8446  ',-5.20,77.200,23.40,988.1
'Observatory-Johnsonside                                     ','Cloudy','Excellent',0.180,'First Quarter',14.14,'Low','Quiet','23.809  ',31.80,26.700,29.50,1017.7
'Observatory-East Wendy                                      ','Clear','Excellent',0.040,'New',83.87,'Moderate','Storm','3.6288  ',-19.90,61.000,21.30,1007.6
'Observatory-Lake Donnaville                                 ','Clear','Good',0.800,'Full',102.63,'Moderate','Active','1.1064  ',36.40,43.300,17.80,1005.7
'Observatory-Elizabethfort                                   ','Cloudy','Poor',0.440,'Full',71.24,'High','Active','4.7952  ',24.40,79.600,1.00,1004.9
'Observatory-Margaretborough                                 ','Cloudy','Excellent',0.310,'Last Quarter',115.14,'Moderate','Active','15.4223 ',32.20,90.900,1.70,996.0
'Observatory-Port Mark                                       ','Clear','Poor',0.830,'New',1.19,'High','Storm','22.352  ',24.90,22.300,1.70,1006.3
'Observatory-Sheaview                                        ','Cloudy','Poor',0.810,'New',161.18,'High','Storm','20.5799 ',31.20,81.400,9.70,981.6
'Observatory-Javiertown                                      ','Partially Cloudy','Poor',0.870,'Last Quarter',39.56,'Low','Storm','0.4436  ',35.20,70.200,3.70,985.3
'Observatory-Hugheston                                       ','Cloudy','Good',0.860,'Last Quarter',74.36,'High','Quiet','13.3863 ',27.90,42.000,12.50,1006.4
'Observatory-Youngland                                       ','Partially Cloudy','Good',0.050,'Full',133.43,'Moderate','Storm','21.8205 ',-9.00,75.900,11.00,1027.8
'Observatory-West Annette                                    ','Clear','Good',0.760,'New',117.12,'Moderate','Quiet','5.1442  ',26.20,69.100,22.50,1006.6
'Observatory-Harrismouth                                     ','Clear','Poor',0.090,'Full',147.52,'High','Storm','23.5597 ',25.70,39.100,29.80,1007.1
'Observatory-Lake Sandra                                     ','Partially Cloudy','Good',0.170,'New',27.57,'Moderate','Active','17.285  ',13.70,44.700,19.10,981.6
'Observatory-Lovebury                                        ','Partially Cloudy','Excellent',0.900,'Last Quarter',160.69,'High','Active','0.3027  ',23.20,26.200,4.90,1003.8
'Observatory-Stevenville                                     ','Cloudy','Good',0.740,'Last Quarter',40.16,'Low','Active','2.5831  ',-14.50,32.400,18.70,1001.0
'Observatory-Port Laura                                      ','Cloudy','Excellent',0.280,'Last Quarter',72.44,'Moderate','Quiet','7.2271  ',-2.70,56.000,4.40,1010.8
'Observatory-Suestad                                         ','Partially Cloudy','Excellent',0.140,'New',5.53,'Moderate','Storm','18.5366 ',27.70,5.700,28.30,984.4
'Observatory-Jesusville                                      ','Cloudy','Excellent',0.370,'Last Quarter',170.26,'Low','Quiet','3.8474  ',13.60,43.100,21.00,1006.1
'Observatory-Rodrigueztown                                   ','Clear','Good',0.530,'Last Quarter',123.09,'Moderate','Active','8.3212  ',-17.00,65.200,1.50,1012.7
'Observatory-West Melissaland                                ','Cloudy','Poor',0.310,'New',126.54,'Moderate','Storm','6.8128  ',11.70,1.300,12.70,994.3
'Observatory-Mariebury                                       ','Partially Cloudy','Poor',0.710,'First Quarter',129.78,'High','Storm','8.0548  ',29.70,28.100,18.90,992.7
'Observatory-Lake Kevinberg                                  ','Partially Cloudy','Excellent',0.060,'First Quarter',103.06,'Low','Quiet','8.4755  ',33.70,81.200,26.90,985.7
'Observatory-East Mollyfort                                  ','Cloudy','Poor',0.800,'Last Quarter',154.74,'Low','Active','10.0409 ',-6.10,38.300,10.10,998.8
'Observatory-Matthewhaven                                    ','Cloudy','Poor',0.790,'Full',18.28,'High','Active','3.851   ',32.00,90.400,24.40,1012.1
'Observatory-Lake Nancy                                      ','Cloudy','Poor',0.220,'First Quarter',13.44,'High','Quiet','17.7018 ',-6.40,59.300,15.10,1021.5
'Observatory-Ericastad                                       ','Clear','Excellent',0.060,'First Quarter',160.21,'High','Storm','9.0876  ',20.70,65.700,3.80,1012.6
'Observatory-Pamelaburgh                                     ','Clear','Good',0.850,'New',105.98,'High','Storm','16.1973 ',-11.20,87.600,6.60,988.9
'Observatory-Andretown                                       ','Cloudy','Excellent',0.840,'First Quarter',2.93,'High','Active','13.1761 ',5.60,33.500,8.00,1000.1
'Observatory-Danielstad                                      ','Clear','Good',0.880,'First Quarter',37.14,'Low','Active','10.3197 ',-8.90,67.400,19.30,1017.7
'Observatory-North Cathy                                     ','Cloudy','Good',0.770,'Last Quarter',59.33,'Low','Storm','5.6461  ',20.00,62.600,20.00,1023.6
'Observatory-Jamesfort                                       ','Partially Cloudy','Good',0.520,'Full',168.02,'Moderate','Quiet','5.3813  ',24.70,49.300,16.50,982.4
'Observatory-Lake Nicholashaven                              ','Partially Cloudy','Excellent',0.480,'Full',88.97,'Moderate','Quiet','4.6917  ',1.80,42.200,27.80,1024.5
'Observatory-Tylerport                                       ','Clear','Good',0.140,'New',99.83,'High','Storm','2.5751  ',33.60,99.600,29.30,1018.2
'Observatory-Charlesbury                                     ','Partially Cloudy','Good',0.960,'New',175.60,'High','Storm','14.9095 ',3.20,82.100,10.20,994.6
'Observatory-South Amandafort                                ','Cloudy','Poor',0.170,'New',151.22,'High','Active','0.6935  ',32.70,42.800,3.60,1015.0
'Observatory-Kristinshire                                    ','Clear','Poor',0.240,'First Quarter',27.39,'Low','Quiet','9.6578  ',-14.00,48.500,25.40,989.6
'Observatory-Lake Lynn                                       ','Partially Cloudy','Good',0.390,'New',91.02,'High','Quiet','5.6499  ',-18.90,18.200,29.40,1010.5
'Observatory-Jillbury                                        ','Clear','Poor',0.770,'First Quarter',25.47,'High','Quiet','13.1059 ',5.50,3.000,5.00,1029.3
'Observatory-South Jennifershire                             ','Clear','Excellent',0.230,'Full',166.20,'Moderate','Active','1.2444  ',-0.20,62.800,21.40,985.3
'Observatory-Burnsville                                      ','Partially Cloudy','Poor',0.390,'First Quarter',118.54,'High','Quiet','10.0343 ',36.50,56.500,25.20,997.8
'Observatory-South Johnfort                                  ','Partially Cloudy','Good',0.740,'New',84.90,'Low','Storm','11.2876 ',3.20,4.500,5.10,995.2
'Observatory-Williamsborough                                 ','Partially Cloudy','Excellent',0.620,'Full',110.53,'Moderate','Storm','16.6862 ',14.90,92.600,19.90,1028.1
'Observatory-North Stephanie                                 ','Cloudy','Poor',0.190,'New',87.68,'Low','Active','9.4859  ',23.00,84.500,4.50,985.7
'Observatory-Lewisbury                                       ','Clear','Excellent',0.310,'New',88.06,'Low','Active','7.9919  ',32.20,61.200,4.50,1002.3
'Observatory-Port Calvin                                     ','Cloudy','Poor',0.150,'Full',10.47,'High','Active','11.3892 ',34.70,98.300,12.90,989.6
'Observatory-Marcusview                                      ','Partially Cloudy','Good',0.400,'New',65.47,'Moderate','Storm','23.2661 ',7.90,21.000,9.80,1029.7
'Observatory-North Lisahaven                                 ','Cloudy','Excellent',0.500,'Full',57.04,'Moderate','Storm','19.3068 ',23.60,37.200,16.30,1021.0
'Observatory-Mcmillanfort                                    ','Partially Cloudy','Good',0.020,'First Quarter',67.72,'Low','Storm','17.8069 ',32.20,61.300,9.80,1012.3
'Observatory-Port Karen                                      ','Cloudy','Poor',0.890,'Last Quarter',7.90,'Low','Active','20.544  ',7.60,61.600,22.70,980.2
'Observatory-Watkinsfurt                                     ','Clear','Good',0.320,'New',60.57,'Low','Quiet','0.4368  ',19.10,50.600,15.50,981.8
'Observatory-Luisside                                        ','Partially Cloudy','Good',0.090,'First Quarter',102.81,'Moderate','Active','14.4826 ',-19.40,68.000,5.70,1024.1
'Observatory-North Kathleenview                              ','Clear','Poor',0.900,'New',130.90,'Moderate','Active','23.8134 ',6.30,9.900,17.40,992.0
'Observatory-East Terriville                                 ','Cloudy','Excellent',0.350,'Last Quarter',175.46,'Moderate','Quiet','13.7639 ',11.40,70.000,11.10,982.0
'Observatory-Mosleyfurt                                      ','Partially Cloudy','Good',0.360,'First Quarter',66.79,'Moderate','Active','6.3191  ',22.50,73.800,25.00,1020.8
'Observatory-Lindaland                                       ','Partially Cloudy','Excellent',0.860,'Full',122.41,'Low','Quiet','3.3694  ',2.10,64.800,3.30,981.3
'Observatory-Weaverport                                      ','Partially Cloudy','Excellent',0.950,'Full',19.49,'High','Active','21.799  ',8.60,79.200,10.40,988.3
'Observatory-Codyton                                         ','Clear','Excellent',0.910,'New',68.57,'High','Quiet','7.1852  ',38.20,81.900,17.80,996.1
'Observatory-Stewartmouth                                    ','Cloudy','Excellent',0.000,'First Quarter',142.54,'Low','Active','1.0823  ',27.60,38.100,3.80,1007.4
'Observatory-East Edwardborough                              ','Clear','Good',0.490,'Full',25.87,'Moderate','Active','19.504  ',31.10,31.700,25.10,1020.6
'Observatory-Pamelaberg                                      ','Cloudy','Poor',0.990,'Full',153.83,'High','Quiet','8.0311  ',14.80,2.000,1.10,1026.7
'Observatory-Mooremouth                                      ','Cloudy','Good',0.950,'First Quarter',19.06,'Low','Quiet','23.9545 ',15.00,35.900,26.50,995.5
'Observatory-Brownland                                       ','Clear','Poor',0.920,'Full',156.25,'Low','Active','5.3335  ',-9.80,90.700,14.30,1009.0
'Observatory-New David                                       ','Partially Cloudy','Good',0.670,'New',35.54,'Low','Active','20.7275 ',36.00,60.100,27.40,1010.1
'Observatory-Port Donna                                      ','Cloudy','Excellent',0.900,'New',160.78,'Low','Active','17.2031 ',38.70,46.000,10.60,1005.0
'Observatory-Masonmouth                                      ','Clear','Excellent',0.870,'Last Quarter',166.60,'Low','Active','3.5924  ',29.50,40.400,25.20,991.6
'Observatory-New Brianaberg                                  ','Partially Cloudy','Poor',0.140,'New',111.23,'Low','Active','0.9472  ',-4.50,99.900,11.90,1028.6
'Observatory-New Lauraland                                   ','Cloudy','Poor',0.540,'Last Quarter',137.12,'Low','Quiet','22.3457 ',-13.20,50.700,19.10,999.5
'Observatory-Sanchezstad                                     ','Cloudy','Good',0.870,'Full',16.36,'Low','Active','21.5382 ',0.10,24.600,28.90,998.0
'Observatory-South Marvinborough                             ','Clear','Excellent',0.210,'New',160.64,'Low','Quiet','21.8425 ',13.40,33.000,12.30,1028.4
'Observatory-Elizabethhaven                                  ','Cloudy','Good',0.690,'First Quarter',142.37,'High','Storm','7.9899  ',8.60,76.200,1.20,999.2
'Observatory-Wellstown                                       ','Partially Cloudy','Excellent',0.150,'Last Quarter',52.99,'Moderate','Active','23.4398 ',-7.50,81.300,25.50,1029.0
'Observatory-North Julia                                     ','Clear','Good',0.740,'New',172.68,'Moderate','Quiet','7.3231  ',26.50,54.800,27.60,983.5
'Observatory-Garcialand                                      ','Partially Cloudy','Poor',0.660,'Full',19.53,'Moderate','Storm','6.1214  ',38.70,93.600,27.30,996.6
'Observatory-New Emilymouth                                  ','Partially Cloudy','Excellent',0.720,'First Quarter',70.38,'High','Quiet','4.6218  ',14.40,32.200,10.10,1001.8
'Observatory-Nathantown                                      ','Partially Cloudy','Good',0.800,'Last Quarter',36.10,'Moderate','Active','16.7329 ',-17.50,73.900,24.20,990.8
'Observatory-Lake Zachary                                    ','Cloudy','Good',0.230,'Full',2.19,'High','Active','5.6343  ',25.20,60.400,27.40,1005.3
'Observatory-North Marieton                                  ','Clear','Poor',0.560,'Full',7.86,'Low','Quiet','22.602  ',16.30,84.800,14.90,982.4
'Observatory-Lake Rogerchester                               ','Cloudy','Excellent',0.320,'Full',131.12,'Low','Quiet','5.2479  ',13.20,19.700,11.90,999.0
'Observatory-New Terry                                       ','Partially Cloudy','Good',0.030,'First Quarter',115.10,'Low','Active','22.4327 ',29.70,65.500,18.20,1018.7
'Observatory-Barrettside                                     ','Cloudy','Good',0.070,'New',146.80,'Moderate','Active','20.4228 ',18.90,65.000,10.00,1004.5
'Observatory-North Haleyville                                ','Clear','Poor',0.490,'Last Quarter',4.96,'Moderate','Active','1.5539  ',-0.20,9.500,19.30,984.3
'Observatory-Snyderhaven                                     ','Cloudy','Poor',0.470,'First Quarter',115.59,'Moderate','Quiet','15.0397 ',6.10,89.700,21.80,984.9
'Observatory-Ricardofort                                     ','Cloudy','Excellent',0.220,'New',136.26,'High','Active','1.7652  ',-18.00,89.500,3.70,1028.6
'Observatory-Tammyfort                                       ','Clear','Excellent',0.250,'First Quarter',145.09,'Moderate','Quiet','15.0443 ',3.20,23.600,26.30,1028.7
'Observatory-Lake Christopherchester                         ','Partially Cloudy','Excellent',0.500,'New',103.56,'High','Quiet','19.4759 ',21.10,49.100,22.00,1019.9
'Observatory-Arnoldberg                                      ','Partially Cloudy','Good',0.780,'First Quarter',9.25,'Low','Active','2.0257  ',38.70,90.400,15.90,1015.9
'Observatory-Port Tinaville                                  ','Partially Cloudy','Excellent',0.860,'New',59.42,'Low','Active','0.1388  ',-16.20,12.300,28.00,1007.0
'Observatory-Erinview                                        ','Clear','Good',0.280,'Full',32.99,'Moderate','Quiet','15.4395 ',-18.20,40.600,10.60,993.3
'Observatory-Lake Kathleen                                   ','Partially Cloudy','Good',0.890,'First Quarter',123.87,'Moderate','Quiet','7.0736  ',10.40,7.200,24.70,986.1
'Observatory-North Edward                                    ','Partially Cloudy','Good',0.040,'New',30.17,'High','Quiet','15.6286 ',35.50,94.500,18.50,990.5
'Observatory-Andersontown                                    ','Partially Cloudy','Excellent',0.410,'Full',19.78,'Low','Quiet','10.5434 ',-16.10,15.900,22.70,982.9
'Observatory-Port Jamesport                                  ','Partially Cloudy','Good',0.340,'Last Quarter',77.99,'Low','Quiet','7.9517  ',20.30,27.400,7.20,1017.7
'Observatory-Traceymouth                                     ','Partially Cloudy','Good',0.580,'New',172.40,'Low','Storm','2.0604  ',34.30,40.600,6.30,997.3
'Observatory-West Kelly                                      ','Partially Cloudy','Poor',0.680,'New',13.93,'High','Active','20.2763 ',-3.90,54.900,4.10,1009.5
'Observatory-West Davidburgh                                 ','Partially Cloudy','Excellent',0.020,'Full',41.30,'High','Storm','0.8177  ',23.30,72.000,17.30,1007.3
'Observatory-South Jerry                                     ','Clear','Good',0.400,'New',24.48,'High','Quiet','12.7858 ',-14.40,58.200,4.70,1025.7
'Observatory-Parrishport                                     ','Partially Cloudy','Good',0.940,'Last Quarter',102.52,'Moderate','Active','18.0903 ',4.00,75.200,11.30,980.6
'Observatory-Rebeccaview                                     ','Clear','Poor',0.600,'Last Quarter',134.81,'High','Quiet','3.3389  ',22.40,34.800,25.20,1008.0
'Observatory-Veronicatown                                    ','Clear','Poor',0.820,'Last Quarter',104.39,'Moderate','Storm','20.9361 ',29.40,49.500,23.60,998.1
'Observatory-East Hannah                                     ','Clear','Good',0.570,'Last Quarter',51.75,'Moderate','Active','0.1745  ',-6.90,72.200,7.00,1028.3
'Observatory-Richardberg                                     ','Cloudy','Excellent',0.910,'Full',61.99,'Moderate','Quiet','9.6197  ',19.30,13.400,8.30,1014.1
'Observatory-Martinshire                                     ','Cloudy','Excellent',0.260,'Last Quarter',98.95,'Low','Storm','5.4963  ',-18.80,3.500,6.60,998.9
'Observatory-New Jacob                                       ','Cloudy','Poor',0.170,'New',159.00,'Moderate','Storm','17.7889 ',-7.90,91.000,5.60,983.1
'Observatory-Lake Mark                                       ','Clear','Good',0.750,'Last Quarter',45.67,'Low','Storm','6.537   ',26.50,41.500,15.30,998.6
'Observatory-New Juliefurt                                   ','Partially Cloudy','Poor',0.170,'Full',128.10,'Low','Storm','23.7384 ',9.80,29.000,13.80,995.8
'Observatory-East Lisastad                                   ','Cloudy','Good',0.910,'New',142.75,'Moderate','Storm','4.9296  ',24.20,67.400,18.20,986.5
'Observatory-Lake Cherylchester                              ','Clear','Excellent',0.720,'New',89.09,'Low','Storm','9.7115  ',9.80,22.800,13.30,999.9
'Observatory-Bartlettburgh                                   ','Cloudy','Excellent',0.910,'First Quarter',153.25,'High','Quiet','19.3296 ',25.10,98.200,28.20,1012.4
'Observatory-East Robertberg                                 ','Partially Cloudy','Good',0.630,'Last Quarter',121.79,'Low','Active','0.6567  ',-18.90,35.900,22.10,1020.4
'Observatory-West Dannyland                                  ','Cloudy','Poor',0.920,'New',103.94,'High','Active','14.0423 ',25.20,7.500,22.20,999.1
'Observatory-Kennethstad                                     ','Partially Cloudy','Poor',0.670,'New',130.76,'Moderate','Storm','9.6877  ',37.10,62.000,21.00,1009.8
'Observatory-Andradeport                                     ','Clear','Excellent',0.900,'New',35.87,'High','Storm','16.4709 ',6.80,37.400,2.80,994.3
'Observatory-Williamschester                                 ','Partially Cloudy','Good',0.420,'New',58.50,'High','Storm','13.6983 ',-7.40,77.000,9.30,980.1
'Observatory-South Katie                                     ','Partially Cloudy','Excellent',0.960,'Last Quarter',167.50,'High','Storm','12.696  ',17.60,41.700,25.80,1028.6
'Observatory-East Haley                                      ','Clear','Good',0.260,'Last Quarter',41.51,'Moderate','Quiet','13.3029 ',32.20,98.300,0.00,990.9
'Observatory-West Eric                                       ','Cloudy','Poor',0.360,'New',62.01,'Moderate','Active','13.1697 ',-19.80,63.100,4.80,1001.2
'Observatory-East Eric                                       ','Clear','Poor',0.590,'Last Quarter',39.63,'High','Quiet','22.7491 ',6.40,14.500,27.30,985.3
'Observatory-Michaelside                                     ','Cloudy','Poor',0.010,'Full',152.79,'High','Active','13.9944 ',7.60,76.100,18.70,1014.3
'Observatory-Port Roy                                        ','Cloudy','Excellent',0.510,'New',1.70,'Moderate','Storm','23.2198 ',29.60,5.500,17.30,1021.4
'Observatory-West Dawnville                                  ','Partially Cloudy','Good',0.950,'Last Quarter',35.26,'Moderate','Storm','12.6716 ',1.80,19.600,22.60,1022.3
'Observatory-Hallhaven                                       ','Partially Cloudy','Good',0.040,'New',84.32,'Moderate','Active','13.0479 ',-0.50,68.300,4.60,1003.1
'Observatory-Stephanieborough                                ','Partially Cloudy','Good',0.660,'New',85.60,'Low','Storm','22.4369 ',17.90,75.100,18.10,1006.3
'Observatory-Andersonview                                    ','Cloudy','Poor',0.150,'First Quarter',140.89,'High','Storm','6.2457  ',34.10,81.100,9.20,1016.5
'Observatory-Brianside                                       ','Clear','Good',0.870,'Last Quarter',123.55,'Low','Active','20.9439 ',-15.80,44.600,27.10,989.6
'Observatory-Maddenport                                      ','Clear','Poor',0.400,'Full',97.12,'Low','Active','10.1758 ',-7.80,4.000,27.00,1000.5
'Observatory-Timothyburgh                                    ','Clear','Good',0.260,'New',145.84,'High','Storm','16.0806 ',-7.40,19.000,14.40,1028.5
'Observatory-South Karenhaven                                ','Cloudy','Good',0.890,'New',87.24,'Moderate','Quiet','2.5105  ',-11.90,91.800,12.60,1024.3
'Observatory-South Amandaton                                 ','Cloudy','Poor',0.600,'Full',16.38,'Low','Active','13.4077 ',27.40,31.400,23.50,1016.9
'Observatory-South Melvin                                    ','Partially Cloudy','Poor',0.960,'Full',86.80,'Low','Active','21.394  ',-1.90,99.100,13.70,1020.0
'Observatory-Davistown                                       ','Clear','Excellent',0.570,'Last Quarter',11.45,'Low','Quiet','3.6706  ',36.40,67.900,20.90,984.9
'Observatory-Williamsburgh                                   ','Partially Cloudy','Excellent',0.530,'First Quarter',76.14,'High','Storm','18.364  ',-8.70,55.000,24.60,1015.8
'Observatory-Brooksburgh                                     ','Cloudy','Good',0.270,'New',153.06,'Low','Storm','0.8374  ',-6.00,27.200,9.90,990.8
'Observatory-Jonathanborough                                 ','Cloudy','Poor',0.310,'New',43.61,'Low','Storm','15.1646 ',34.80,77.500,22.40,996.1
'Observatory-New Kaitlynfurt                                 ','Partially Cloudy','Excellent',0.680,'First Quarter',9.51,'Low','Active','13.3    ',25.00,29.900,13.70,1013.3
'Observatory-West Dennis                                     ','Partially Cloudy','Poor',0.790,'New',172.49,'Moderate','Storm','18.2418 ',24.50,84.100,4.90,1028.6
'Observatory-Lake Katherineview                              ','Cloudy','Excellent',0.150,'Full',124.55,'High','Active','13.0887 ',-7.20,90.900,20.00,1012.0
'Observatory-New Elaine                                      ','Partially Cloudy','Good',0.410,'Last Quarter',42.27,'High','Storm','14.8553 ',17.50,42.400,14.60,992.0
'Observatory-New Bobby                                       ','Cloudy','Poor',0.530,'New',10.99,'Moderate','Active','2.6369  ',-12.50,93.100,11.90,990.5
'Observatory-Lake Suzanne                                    ','Clear','Excellent',0.950,'Full',129.11,'High','Storm','23.925  ',-12.30,45.400,24.90,1018.3
'Observatory-Benjaminstad                                    ','Cloudy','Good',0.350,'Last Quarter',23.00,'High','Quiet','13.8644 ',20.50,65.200,2.40,980.4
'Observatory-Port Thomashaven                                ','Cloudy','Poor',0.240,'Full',144.02,'Moderate','Storm','20.6273 ',33.70,3.800,15.00,986.2
'Observatory-North Rhondaton                                 ','Clear','Excellent',0.700,'Full',38.70,'Low','Quiet','19.2358 ',15.80,35.900,10.60,982.2
'Observatory-East Crystal                                    ','Cloudy','Good',0.140,'Last Quarter',125.73,'Moderate','Active','14.6625 ',-12.10,12.600,14.20,1010.9
'Observatory-Youngburgh                                      ','Cloudy','Poor',0.020,'New',98.06,'Moderate','Active','17.351  ',37.70,67.700,4.80,992.2
'Observatory-North Lori                                      ','Partially Cloudy','Poor',0.970,'Full',20.37,'Moderate','Active','8.9688  ',-13.30,83.300,14.90,1009.5
'Observatory-Port Kimberlychester                            ','Clear','Poor',0.660,'Full',10.73,'Low','Active','19.7611 ',-12.80,78.500,14.40,1007.6
'Observatory-Jamesside                                       ','Partially Cloudy','Good',0.370,'First Quarter',89.89,'Low','Active','10.8323 ',3.30,94.500,9.10,1012.8
'Observatory-Adrianfurt                                      ','Partially Cloudy','Poor',0.470,'First Quarter',74.96,'Low','Quiet','21.1169 ',23.70,33.000,7.60,1001.6
'Observatory-South Sharon                                    ','Clear','Excellent',0.410,'Full',44.83,'Low','Quiet','17.1432 ',-16.40,77.400,2.80,1029.5
'Observatory-Lake Kara                                       ','Partially Cloudy','Good',0.120,'Full',139.10,'Moderate','Quiet','3.6791  ',23.80,8.500,1.30,1019.8
'Observatory-North Adam                                      ','Cloudy','Poor',0.200,'New',120.75,'Low','Active','6.9666  ',23.70,55.000,13.10,1009.8
'Observatory-West Patriciashire                              ','Cloudy','Poor',0.090,'First Quarter',86.69,'Low','Quiet','10.9508 ',15.30,63.600,13.30,985.9
'Observatory-Munozland                                       ','Cloudy','Excellent',0.990,'New',63.40,'Low','Storm','17.5831 ',32.50,75.800,18.60,993.4
'Observatory-New Christopher                                 ','Cloudy','Good',0.530,'Full',177.53,'High','Active','8.7368  ',13.40,32.200,0.90,998.8
'Observatory-Port Scott                                      ','Clear','Good',0.920,'Full',168.11,'High','Storm','19.2922 ',-7.00,54.800,13.40,992.5
'Observatory-East Jamie                                      ','Clear','Excellent',0.600,'Full',100.76,'Low','Storm','20.3572 ',-11.50,85.000,10.30,993.9
'Observatory-Davisport                                       ','Clear','Good',0.360,'First Quarter',96.69,'Low','Storm','10.9381 ',30.50,76.100,2.70,997.7
'Observatory-Kendrachester                                   ','Cloudy','Excellent',0.850,'Last Quarter',50.67,'Moderate','Quiet','15.7731 ',11.60,74.600,11.50,1009.3
'Observatory-North Lydiaville                                ','Clear','Excellent',0.720,'Full',141.32,'High','Active','2.9197  ',-9.40,63.400,26.90,1010.2
'Observatory-Boydview                                        ','Cloudy','Good',0.970,'New',49.56,'High','Storm','8.8658  ',-7.10,36.900,12.60,1006.4
'Observatory-East Kristineberg                               ','Clear','Poor',0.420,'First Quarter',103.04,'High','Active','16.9858 ',3.10,1.000,2.70,998.0
'Observatory-Danielleberg                                    ','Clear','Poor',0.760,'Full',106.04,'Moderate','Active','21.5785 ',17.20,42.500,17.10,991.9
'Observatory-Alanshire                                       ','Clear','Good',0.400,'Last Quarter',16.74,'Moderate','Quiet','0.6216  ',39.30,56.300,7.90,1026.7
'Observatory-Johnstonland                                    ','Partially Cloudy','Poor',0.990,'Last Quarter',27.41,'Moderate','Storm','9.9891  ',24.10,8.200,23.50,1017.3
'Observatory-Brentfurt                                       ','Cloudy','Excellent',0.940,'Full',148.07,'Low','Storm','5.1521  ',27.40,13.000,26.70,1022.3
'Observatory-Hallborough                                     ','Cloudy','Excellent',0.340,'Last Quarter',37.46,'Moderate','Storm','2.2743  ',-7.80,49.200,14.30,986.8
'Observatory-New Michelleberg                                ','Cloudy','Good',0.830,'Full',3.21,'Low','Storm','19.0753 ',-14.30,91.800,26.70,980.6
'Observatory-Lake Marietown                                  ','Cloudy','Poor',0.100,'New',164.58,'Low','Storm','1.5147  ',-9.50,50.600,8.70,1011.6
'Observatory-West Justin                                     ','Partially Cloudy','Poor',0.670,'New',39.51,'High','Storm','8.4194  ',4.90,26.900,5.80,998.8
'Observatory-West Judyburgh                                  ','Cloudy','Excellent',0.960,'New',36.82,'Moderate','Active','22.9897 ',1.20,48.100,26.70,1021.1
'Observatory-Kaylaport                                       ','Clear','Excellent',0.140,'New',167.32,'Moderate','Storm','15.9269 ',-12.00,81.300,7.10,1016.7
'Observatory-South Donnaburgh                                ','Clear','Good',0.160,'Full',170.58,'Moderate','Active','2.0751  ',6.40,20.300,23.40,1013.1
'Observatory-Sotoville                                       ','Cloudy','Excellent',0.110,'Full',23.10,'Low','Active','21.175  ',21.10,87.000,28.20,1017.3
'Observatory-Lake James                                      ','Clear','Poor',0.690,'First Quarter',73.45,'Low','Quiet','1.6005  ',3.30,72.400,3.00,980.4
'Observatory-Ryanburgh                                       ','Partially Cloudy','Excellent',0.040,'Last Quarter',49.48,'Moderate','Quiet','1.6933  ',-0.50,73.700,5.40,995.6
'Observatory-Lake Alyssa                                     ','Cloudy','Good',0.830,'Last Quarter',107.78,'Low','Storm','23.4832 ',9.60,80.800,30.00,1021.9
'Observatory-Hannahhaven                                     ','Clear','Poor',0.830,'Full',126.88,'Moderate','Active','6.8979  ',-10.20,77.100,19.90,1027.6
'Observatory-East Isaac                                      ','Clear','Good',0.520,'Full',53.28,'Moderate','Active','10.558  ',31.00,87.900,0.00,1015.8
'Observatory-East Saramouth                                  ','Partially Cloudy','Good',0.420,'Full',21.69,'Moderate','Active','2.3003  ',6.50,79.300,3.40,1021.3
'Observatory-Port Erinport                                   ','Partially Cloudy','Poor',0.440,'First Quarter',47.88,'High','Quiet','8.8297  ',-9.40,28.700,21.80,1004.0
'Observatory-South Emilymouth                                ','Partially Cloudy','Excellent',0.530,'New',177.56,'High','Storm','11.2386 ',24.00,41.300,27.50,1025.2
'Observatory-New Eric                                        ','Cloudy','Excellent',0.330,'First Quarter',106.35,'Moderate','Quiet','10.7362 ',36.40,88.000,26.30,980.0
'Observatory-Brownton                                        ','Cloudy','Poor',0.250,'Last Quarter',4.10,'Moderate','Storm','1.4974  ',24.40,24.700,5.30,1015.0
'Observatory-North Jordanville                               ','Partially Cloudy','Good',0.810,'First Quarter',105.72,'Moderate','Quiet','22.1169 ',-1.70,59.900,21.40,1020.9
'Observatory-Laurenville                                     ','Clear','Good',0.700,'First Quarter',50.66,'Low','Active','4.382   ',26.90,34.600,5.90,998.1
'Observatory-Priceborough                                    ','Partially Cloudy','Poor',0.830,'New',79.05,'Moderate','Active','22.9734 ',-7.10,58.400,21.30,1012.2
'Observatory-Mooreland                                       ','Partially Cloudy','Excellent',0.700,'Full',29.32,'High','Storm','10.7722 ',35.40,71.300,5.40,1011.9
'Observatory-Smithfort                                       ','Cloudy','Poor',0.430,'Last Quarter',116.65,'Low','Storm','15.5189 ',-5.00,37.400,28.30,1000.6
'Observatory-Port Robert                                     ','Partially Cloudy','Poor',0.500,'Full',108.52,'High','Active','20.6507 ',-1.20,48.300,23.50,1014.2
'Observatory-East Markmouth                                  ','Partially Cloudy','Good',0.970,'New',138.22,'Low','Quiet','17.5557 ',0.20,33.900,22.20,990.1
'Observatory-South Thomas                                    ','Clear','Good',0.590,'Full',3.47,'Low','Active','22.3466 ',-16.40,21.000,12.50,1009.2
'Observatory-Carrieburgh                                     ','Cloudy','Excellent',0.260,'First Quarter',96.34,'High','Quiet','2.1882  ',31.40,76.800,6.10,981.5
