'ENV_G339','DIST_4TW2W','High','Adequate',40.7,74.800,83.70,41.10,70.900,'Medium','Limited',6.800,'Available'
'ENV_DQ08','DIST_3MGMI','Medium','Critical',13.6,911.700,76.20,58.00,3.800,'Low','Limited',30.200,'Available'
'ENV_AGNF','DIST_9JV21','High','Limited',24.3,181.200,71.70,1.20,1.000,'High','Adequate',70.200,'Limited'
'ENV_IE3J','DIST_BKA4M','Low','Limited',65.6,400.000,80.90,54.20,19.000,'Low','Adequate',81.800,'Available'
'ENV_0WLK','DIST_H51FF','High','Limited',77.5,592.600,32.00,71.80,37.600,'High','Critical',98.700,'Available'
'ENV_EA7W','DIST_WT0D9','High','Critical',2.7,294.100,32.20,18.80,4.400,'Medium','Limited',96.900,'Available'
'ENV_CG1Q','DIST_BXZ96','Medium','Adequate',80.8,967.300,27.20,21.30,32.900,'Medium','Adequate',23.000,'Limited'
'ENV_J8HD','DIST_WFJCH','Low','Critical',37.6,778.600,54.20,81.00,37.600,'High','Critical',83.700,'Available'
'ENV_VD40','DIST_HAH1K','Medium','Limited',97.4,185.100,36.00,2.30,10.100,'Medium','Critical',63.800,'Available'
'ENV_RNZV','DIST_XRNNN','Medium','Critical',77.9,571.000,91.40,33.50,38.900,'High','Limited',20.000,'Available'
'ENV_BF8Y','DIST_YUR4R','Medium','Critical',59.8,863.800,63.80,65.70,26.400,'High','Critical',52.500,'Limited'
'ENV_UX1S','DIST_MMQGJ','Low','Adequate',32.7,694.700,85.20,37.40,11.000,'Low','Limited',82.700,'Available'
'ENV_K5OU','DIST_29GXJ','High','Adequate',55.8,483.300,35.50,26.10,13.300,'High','Adequate',89.400,'Available'
'ENV_DQ22','DIST_Q4537','Low','Limited',30.6,683.500,50.90,8.50,89.600,'High','Adequate',85.400,'Available'
'ENV_AB2M','DIST_UR6T3','Low','Critical',24.0,939.300,7.00,47.20,39.800,'Low','Critical',11.400,'Available'
'ENV_4JB2','DIST_VYIY8','Medium','Critical',86.5,931.800,62.00,56.30,46.900,'Low','Critical',12.000,'Limited'
'ENV_KXI8','DIST_HU4IS','Medium','Adequate',63.3,172.600,95.90,60.20,66.600,'Medium','Limited',59.700,'Available'
'ENV_58ZV','DIST_SY6WA','Low','Critical',67.8,223.300,28.30,23.60,62.300,'Low','Critical',17.300,'Limited'
'ENV_RXJE','DIST_T826V','Medium','Critical',10.4,233.400,22.70,69.80,65.800,'High','Limited',21.200,'Available'
'ENV_1B3B','DIST_LA2RS','Medium','Limited',43.8,282.500,85.10,23.10,89.100,'Medium','Adequate',87.600,'Limited'
'ENV_P2VY','DIST_1O2NG','Medium','Adequate',83.8,906.300,39.40,46.20,51.400,'Medium','Critical',1.000,'Available'
'ENV_AT1Q','DIST_4WI9M','Medium','Limited',64.4,550.700,41.10,17.50,21.700,'Medium','Limited',48.100,'Limited'
'ENV_YKZ5','DIST_KZPT6','High','Adequate',46.0,29.800,55.20,96.90,9.400,'Medium','Critical',16.000,'Available'
'ENV_XC4S','DIST_T5FHI','Low','Adequate',30.9,346.800,41.80,38.00,89.200,'Medium','Critical',83.100,'Available'
'ENV_Y61L','DIST_OLMVY','Low','Critical',44.5,987.600,82.40,45.40,1.400,'Medium','Critical',40.900,'Available'
'ENV_P39M','DIST_U0TR1','Medium','Critical',57.9,17.500,41.70,88.20,41.400,'High','Limited',20.300,'Available'
'ENV_PJWU','DIST_GFA3M','Low','Adequate',84.8,260.200,63.40,6.60,93.800,'High','Limited',57.800,'Available'
'ENV_0OWH','DIST_1OQRE','High','Critical',45.2,621.600,27.10,90.90,74.600,'High','Limited',39.000,'Limited'
'ENV_L3RJ','DIST_4Z0OV','Low','Limited',77.7,924.200,56.00,54.80,69.700,'Medium','Limited',43.100,'Limited'
'ENV_R4SW','DIST_TW6FP','High','Critical',51.2,334.500,56.30,85.40,4.200,'Low','Critical',37.200,'Limited'
'ENV_12UQ','DIST_M9RLJ','High','Limited',20.4,664.500,67.60,56.90,53.400,'Medium','Critical',99.300,'Available'
'ENV_Q1IC','DIST_W3GMN','Medium','Limited',93.2,542.900,6.90,6.60,44.200,'Low','Critical',39.100,'Limited'
'ENV_33EW','DIST_XISMC','Medium','Critical',2.1,251.700,71.50,7.30,99.900,'Low','Critical',19.800,'Available'
'ENV_R1HE','DIST_DGYIB','High','Limited',21.3,263.800,97.90,88.10,49.400,'Medium','Adequate',18.000,'Available'
'ENV_FTPI','DIST_R2OCJ','Medium','Critical',36.2,542.600,72.70,3.80,87.100,'High','Critical',59.400,'Available'
'ENV_R9A0','DIST_HF6MD','Medium','Limited',8.0,241.600,12.40,63.20,64.900,'Low','Critical',64.100,'Available'
'ENV_CRL7','DIST_BYUI1','High','Critical',42.3,382.500,74.60,73.40,53.900,'High','Adequate',81.200,'Available'
'ENV_HX09','DIST_YN7SY','High','Critical',85.0,238.100,66.20,99.70,31.300,'High','Critical',47.400,'Available'
'ENV_I0EX','DIST_H13LO','High','Critical',86.3,180.300,21.90,47.40,74.600,'Low','Adequate',82.500,'Available'
'ENV_913D','DIST_LMMGR','Low','Limited',50.2,952.100,41.90,75.00,32.400,'Medium','Adequate',3.700,'Available'
'ENV_R6RJ','DIST_6B7AT','Medium','Limited',1.9,743.100,14.10,60.20,25.300,'Medium','Limited',83.100,'Limited'
'ENV_20FN','DIST_G6K9R','High','Critical',8.0,270.000,93.00,24.00,54.900,'High','Limited',4.300,'Available'
'ENV_2E6W','DIST_URDGX','Medium','Limited',42.7,31.700,24.20,24.30,60.000,'Low','Critical',78.400,'Available'
'ENV_7A45','DIST_8EYSV','High','Limited',73.6,541.700,6.70,52.90,37.000,'Medium','Limited',1.600,'Available'
'ENV_UC0G','DIST_N1BQ5','Low','Limited',77.6,754.600,56.60,66.50,24.800,'Low','Adequate',99.600,'Limited'
'ENV_AEMS','DIST_O8DPT','High','Limited',82.3,872.000,60.60,69.00,77.800,'High','Adequate',67.200,'Available'
'ENV_3AP6','DIST_XB4KC','High','Limited',87.5,657.200,90.10,75.70,55.000,'Low','Adequate',68.000,'Limited'
'ENV_HWUA','DIST_HGQ3J','High','Adequate',43.4,519.600,83.60,17.60,43.000,'High','Adequate',41.600,'Limited'
'ENV_1N2V','DIST_A4VMM','High','Adequate',46.4,413.200,34.30,46.50,34.900,'High','Adequate',12.400,'Limited'
'ENV_ZGQX','DIST_KFIQ9','Low','Limited',91.8,712.700,62.90,55.10,53.000,'Low','Limited',38.300,'Limited'
'ENV_L66M','DIST_B5TL1','Medium','Adequate',62.5,178.800,62.90,47.10,96.400,'Medium','Limited',85.400,'Limited'
'ENV_6QBP','DIST_9ONLT','High','Adequate',72.2,614.600,37.30,62.30,11.800,'Medium','Adequate',73.500,'Available'
'ENV_OLCK','DIST_W9DMN','Low','Critical',55.5,623.800,24.40,74.30,94.600,'High','Limited',94.400,'Available'
'ENV_0NHJ','DIST_E1PKL','Low','Critical',13.2,661.700,51.00,20.60,87.200,'Medium','Critical',38.300,'Available'
'ENV_RXTR','DIST_D5DDO','Medium','Critical',29.7,446.200,71.10,7.50,91.200,'High','Adequate',90.100,'Available'
'ENV_O0SA','DIST_NAG5D','Medium','Critical',69.5,507.700,6.60,63.20,3.700,'High','Adequate',1.900,'Available'
'ENV_S33W','DIST_8EESB','High','Adequate',69.6,289.900,43.90,26.40,19.700,'Low','Critical',94.800,'Available'
'ENV_TKPM','DIST_EHPRQ','Low','Critical',91.7,265.300,67.70,70.70,82.100,'Low','Critical',58.000,'Available'
'ENV_7506','DIST_7WAWI','High','Adequate',88.4,750.100,70.00,92.80,28.100,'High','Critical',65.600,'Limited'
'ENV_1343','DIST_WGC0A','Medium','Critical',1.7,107.800,7.30,39.60,67.900,'High','Adequate',95.900,'Available'
'ENV_ZJIX','DIST_1Q6TW','Medium','Critical',36.3,656.100,99.20,32.60,43.100,'Medium','Adequate',22.400,'Limited'
'ENV_UGTY','DIST_OG1ZU','Medium','Critical',83.2,60.700,10.10,89.80,28.800,'Low','Adequate',64.700,'Available'
'ENV_V8AV','DIST_4VJQP','High','Critical',73.3,102.400,65.70,31.70,31.900,'High','Limited',53.400,'Available'
'ENV_S66N','DIST_MIF8R','Low','Adequate',64.6,678.900,66.30,53.80,57.500,'High','Critical',57.700,'Available'
'ENV_T2MW','DIST_9HS6D','Low','Adequate',25.2,203.300,41.90,40.70,73.000,'Medium','Critical',51.400,'Available'
'ENV_MYOL','DIST_Z6KHR','Low','Limited',53.0,200.400,30.20,82.20,16.000,'Low','Critical',74.700,'Available'
'ENV_YECJ','DIST_LG25E','Low','Adequate',54.9,350.600,2.40,49.30,39.700,'Low','Critical',58.900,'Available'
'ENV_HX74','DIST_TSE9U','Low','Adequate',68.8,751.300,82.40,32.10,36.100,'Medium','Critical',55.200,'Available'
'ENV_I15O','DIST_BLZTS','Medium','Limited',25.9,502.100,45.30,38.70,13.500,'High','Adequate',78.400,'Available'
'ENV_93IY','DIST_C0WBV','Low','Adequate',60.5,283.600,29.20,44.10,66.300,'Low','Critical',62.900,'Available'
'ENV_ZM1Z','DIST_X04ZB','Low','Critical',4.8,56.300,78.10,48.60,44.500,'Medium','Critical',8.400,'Available'
'ENV_X2WQ','DIST_KO78G','High','Critical',80.1,319.100,61.90,55.80,18.700,'Medium','Adequate',49.200,'Limited'
'ENV_6QNI','DIST_AVN3H','Low','Critical',16.3,849.900,87.30,9.20,70.500,'Low','Critical',49.800,'Limited'
'ENV_3L9Y','DIST_KU9VL','Medium','Limited',37.6,882.900,48.70,22.60,49.700,'Medium','Critical',73.000,'Available'
'ENV_AEC4','DIST_XKOC5','Low','Adequate',3.9,469.000,86.40,15.50,66.800,'Low','Adequate',89.700,'Available'
'ENV_RYDI','DIST_JVKHI','Medium','Adequate',11.6,130.400,40.00,77.30,20.300,'Low','Critical',30.600,'Available'
'ENV_BFVC','DIST_LEAZS','Medium','Adequate',0.6,272.000,65.10,32.50,86.300,'Low','Adequate',11.600,'Available'
'ENV_QRJM','DIST_XC1MY','High','Critical',45.3,113.100,8.20,93.70,86.800,'High','Adequate',77.600,'Available'
'ENV_4XNS','DIST_SDD4V','Low','Limited',82.9,274.600,72.90,96.70,88.200,'Medium','Limited',69.700,'Available'
'ENV_DU1P','DIST_UK1SF','Medium','Critical',19.4,531.800,68.20,4.50,15.300,'Low','Limited',82.200,'Available'
'ENV_K8MJ','DIST_MW1J6','Medium','Limited',27.6,299.200,27.30,49.10,83.200,'High','Critical',88.300,'Limited'
'ENV_XHEB','DIST_X5CBE','Low','Limited',32.0,656.600,35.70,73.40,45.900,'Medium','Critical',49.400,'Available'
'ENV_DUSC','DIST_DAAYU','High','Critical',18.7,480.300,76.80,44.50,10.300,'High','Critical',43.100,'Limited'
'ENV_E2MF','DIST_H83CV','High','Adequate',11.2,848.800,77.10,68.00,54.900,'High','Limited',51.400,'Available'
'ENV_SM0W','DIST_E3ARV','High','Adequate',24.6,445.000,78.50,79.40,20.700,'Low','Critical',92.200,'Available'
'ENV_I332','DIST_95B3U','Low','Critical',55.4,484.400,9.00,9.70,48.300,'Low','Limited',35.600,'Limited'
'ENV_3QYZ','DIST_DSBBG','Low','Adequate',17.9,519.300,35.00,89.80,59.900,'Low','Adequate',65.500,'Available'
'ENV_HFJC','DIST_J1CQ5','Low','Adequate',5.9,221.400,82.00,32.20,70.600,'High','Critical',74.100,'Limited'
'ENV_V23H','DIST_D5VHZ','High','Adequate',76.0,446.700,47.20,29.50,61.900,'Medium','Critical',19.600,'Available'
'ENV_BXXW','DIST_GYF2L','Low','Adequate',92.6,777.700,36.00,62.20,29.400,'Low','Limited',83.700,'Limited'
'ENV_VGXK','DIST_ZB41L','Medium','Critical',75.1,386.000,16.10,25.00,82.000,'High','Critical',47.400,'Limited'
'ENV_Y7RR','DIST_2JKGB','Low','Limited',40.6,118.100,37.70,2.40,10.500,'High','Adequate',7.600,'Available'
'ENV_NTOQ','DIST_JMNQ1','High','Critical',86.7,472.500,75.60,24.60,31.000,'Medium','Critical',55.400,'Available'
'ENV_VGLL','DIST_G8EJZ','Medium','Critical',6.4,970.400,97.60,67.90,72.300,'High','Adequate',68.600,'Available'
'ENV_AB2D','DIST_H2O63','Low','Adequate',20.2,711.900,52.00,61.80,97.900,'Medium','Adequate',61.200,'Available'
'ENV_3YCK','DIST_9K4RZ','High','Adequate',29.9,995.000,10.10,23.40,87.500,'Low','Limited',85.800,'Available'
'ENV_TXFD','DIST_EPHTM','High','Adequate',22.1,932.400,42.10,97.80,30.700,'Low','Adequate',26.900,'Available'
'ENV_MPCH','DIST_J4PYU','High','Adequate',19.2,806.600,79.00,40.70,57.100,'Low','Critical',26.600,'Available'
'ENV_MD7S','DIST_9TQMZ','Medium','Adequate',6.1,883.700,44.10,82.20,20.100,'High','Adequate',49.800,'Available'
'ENV_5QNX','DIST_D5HJH','Medium','Critical',28.7,334.400,74.90,98.50,66.200,'High','Limited',88.400,'Available'
'ENV_J0AT','DIST_YI20E','Medium','Limited',94.4,403.400,22.00,78.30,47.300,'Medium','Adequate',57.800,'Available'
'ENV_CZH3','DIST_21RV1','High','Limited',89.7,967.900,33.30,61.80,55.800,'Medium','Adequate',67.700,'Available'
'ENV_BYWP','DIST_CA98I','Low','Adequate',83.8,871.000,82.00,86.60,71.900,'Low','Adequate',99.400,'Limited'
'ENV_7WSP','DIST_GNHKX','Medium','Critical',62.4,521.500,79.90,78.20,51.600,'High','Critical',13.300,'Available'
'ENV_RN21','DIST_BZYCO','Low','Limited',11.3,137.800,51.20,95.20,78.100,'Medium','Adequate',45.100,'Available'
'ENV_5FE4','DIST_7J1EL','High','Critical',42.3,608.100,10.80,3.00,20.300,'High','Critical',39.000,'Limited'
'ENV_BHZ7','DIST_6CN7K','Low','Adequate',80.5,385.100,27.20,95.30,16.400,'High','Critical',34.000,'Available'
'ENV_Q562','DIST_U4FH4','High','Critical',82.6,124.100,44.90,79.20,77.100,'Medium','Adequate',36.000,'Limited'
'ENV_WCK7','DIST_1OFL5','Medium','Critical',46.9,829.800,45.00,50.10,14.300,'High','Adequate',89.900,'Limited'
'ENV_H36Z','DIST_QQ64V','Medium','Critical',40.9,237.800,90.70,69.00,83.200,'Low','Critical',97.100,'Limited'
'ENV_5I7Q','DIST_TPGWZ','High','Critical',91.4,508.900,3.50,65.10,67.000,'Medium','Critical',82.800,'Available'
'ENV_JPOZ','DIST_ZIZ2D','High','Critical',21.2,666.200,24.60,82.90,95.300,'High','Limited',56.300,'Available'
'ENV_SCMK','DIST_G693M','High','Critical',29.5,863.000,65.80,82.70,98.300,'Low','Critical',98.100,'Limited'
'ENV_34JS','DIST_6L9Q1','Medium','Limited',76.9,798.700,10.50,11.80,26.900,'High','Adequate',89.000,'Available'
'ENV_1C23','DIST_TCRDB','Low','Limited',76.1,871.800,19.80,54.60,49.800,'Medium','Critical',95.400,'Limited'
'ENV_TXEL','DIST_XMS7Q','High','Adequate',51.3,481.100,88.00,84.50,10.700,'High','Limited',89.200,'Limited'
'ENV_71LT','DIST_BRCH1','Low','Critical',5.3,76.700,47.40,4.70,1.100,'High','Critical',6.200,'Available'
'ENV_7TXA','DIST_34G53','High','Limited',94.8,190.800,58.50,76.00,61.600,'Medium','Limited',21.000,'Available'
'ENV_GDFU','DIST_ND47H','High','Adequate',21.3,519.700,82.50,17.40,7.200,'Medium','Critical',82.600,'Available'
'ENV_GWKR','DIST_N8WK7','Low','Adequate',51.3,689.300,14.00,6.10,10.200,'High','Adequate',9.900,'Available'
'ENV_16YS','DIST_D29NF','High','Critical',92.8,738.100,88.30,42.80,33.300,'High','Limited',9.600,'Available'
'ENV_DJE9','DIST_EQQ2H','Medium','Critical',79.0,350.700,73.80,44.30,19.700,'Low','Adequate',76.300,'Available'
'ENV_S54D','DIST_8WPFD','Medium','Adequate',30.3,831.700,91.20,73.20,40.300,'Low','Adequate',63.400,'Limited'
'ENV_61RM','DIST_OQKDT','Low','Limited',67.5,730.900,99.10,92.20,69.900,'Medium','Limited',40.800,'Limited'
'ENV_5BP2','DIST_5R2GZ','High','Critical',28.5,167.200,3.50,49.00,60.200,'Medium','Critical',26.400,'Limited'
'ENV_CGBG','DIST_J8PV1','Medium','Limited',53.2,511.500,78.30,30.60,13.900,'High','Critical',36.600,'Limited'
'ENV_XXBQ','DIST_ZU4YG','Low','Critical',37.2,718.000,96.70,49.60,50.400,'Low','Limited',2.000,'Available'
'ENV_80KU','DIST_OV7BO','High','Limited',90.9,582.700,89.90,64.50,22.300,'Medium','Limited',1.800,'Available'
'ENV_4BPX','DIST_HNGAG','High','Critical',42.3,705.600,69.10,32.50,17.300,'Medium','Critical',5.900,'Available'
'ENV_FP8C','DIST_Z0SUU','Low','Adequate',60.5,555.100,84.70,73.00,99.000,'High','Critical',14.800,'Available'
'ENV_2B3L','DIST_7WD5Q','Medium','Critical',24.4,170.900,36.70,62.50,43.300,'High','Adequate',66.000,'Available'
'ENV_N671','DIST_4PED5','Medium','Adequate',86.4,617.700,40.40,63.00,38.900,'Medium','Critical',94.500,'Available'
'ENV_4MO8','DIST_6ZM83','High','Critical',98.2,59.000,42.50,29.40,44.800,'Medium','Adequate',70.300,'Available'
'ENV_8NVG','DIST_VYSG3','Low','Adequate',15.1,146.800,18.70,45.50,54.800,'Low','Limited',65.500,'Available'
'ENV_0ELD','DIST_FOJK9','Low','Adequate',44.8,357.900,68.80,24.30,86.200,'High','Critical',47.600,'Limited'
'ENV_CBHO','DIST_Y1DP8','High','Adequate',48.7,423.800,53.80,27.00,52.000,'Low','Critical',57.700,'Available'
'ENV_65EM','DIST_XAR41','High','Limited',98.9,497.300,62.50,50.80,10.200,'Low','Limited',20.900,'Available'
