'HUB_6IOW','DIST_JVKHI',3607.00,25.500,17002.00,7207.000,405.000,4.7,'Poor',93.40,2.87
'HUB_YPWS','DIST_LEAZS',1217.00,36.000,20593.00,362.000,481.000,2.7,'Fair',93.60,2.93
'HUB_I6CJ','DIST_XC1MY',4468.00,96.900,68801.00,6744.000,797.000,2.8,'Excellent',98.20,4.80
'HUB_37JU','DIST_SDD4V',2679.00,9.900,12617.00,5929.000,287.000,5.3,'Poor',94.30,2.02
'HUB_55T8','DIST_UK1SF',9639.00,22.900,36482.00,5956.000,201.000,7.0,'Good',93.40,4.28
'HUB_ZAOV','DIST_MW1J6',5360.00,36.800,8732.00,2844.000,392.000,6.6,'Excellent',90.10,3.59
'HUB_NYPX','DIST_X5CBE',2974.00,31.400,22774.00,8025.000,507.000,3.8,'Poor',99.10,0.98
'HUB_1T7F','DIST_DAAYU',6311.00,41.700,88587.00,1197.000,763.000,4.2,'Fair',92.70,4.21
'HUB_DSBO','DIST_H83CV',644.00,23.900,44780.00,7569.000,685.000,5.1,'Good',91.40,0.62
'HUB_IX2N','DIST_E3ARV',7650.00,62.700,92615.00,788.000,351.000,4.5,'Fair',90.70,2.59
'HUB_NYEB','DIST_95B3U',889.00,44.800,22094.00,6298.000,584.000,6.3,'Excellent',100.00,0.29
'HUB_QFUP','DIST_DSBBG',4938.00,35.800,27850.00,4736.000,646.000,4.1,'Excellent',95.60,1.75
'HUB_TS5S','DIST_J1CQ5',9347.00,94.900,61353.00,2411.000,486.000,7.6,'Fair',94.10,1.41
'HUB_USC0','DIST_D5VHZ',6178.00,85.500,20073.00,2248.000,585.000,6.3,'Good',94.10,0.36
'HUB_M2WV','DIST_GYF2L',6993.00,86.700,74884.00,756.000,757.000,6.7,'Fair',96.60,1.73
'HUB_IIP3','DIST_ZB41L',8268.00,40.500,24227.00,1561.000,523.000,6.1,'Excellent',96.50,0.72
'HUB_SL91','DIST_2JKGB',750.00,48.300,22176.00,9960.000,988.000,3.0,'Excellent',98.80,1.51
'HUB_V0NQ','DIST_JMNQ1',139.00,93.600,33439.00,5421.000,271.000,7.9,'Poor',95.20,2.37
'HUB_N136','DIST_G8EJZ',4883.00,82.300,53391.00,1588.000,355.000,2.4,'Good',95.40,0.78
'HUB_EJT8','DIST_H2O63',5587.00,14.700,51551.00,8804.000,682.000,2.3,'Excellent',95.10,3.86
'HUB_K3DW','DIST_9K4RZ',5375.00,1.100,15685.00,8393.000,878.000,4.4,'Excellent',92.10,4.11
'HUB_YE7A','DIST_EPHTM',7433.00,59.900,18493.00,3880.000,933.000,4.5,'Good',91.10,2.81
'HUB_93DZ','DIST_J4PYU',3738.00,69.000,94256.00,3665.000,110.000,5.0,'Fair',99.00,2.84
'HUB_YUET','DIST_9TQMZ',6885.00,41.200,97730.00,1937.000,627.000,3.7,'Excellent',90.40,4.71
'HUB_S4NV','DIST_D5HJH',7180.00,10.400,54432.00,8491.000,482.000,4.6,'Excellent',98.50,1.71
'HUB_3W2F','DIST_YI20E',6354.00,25.200,44384.00,1106.000,455.000,2.0,'Poor',91.70,3.48
'HUB_XHII','DIST_21RV1',2919.00,36.000,39352.00,8378.000,810.000,7.1,'Fair',94.30,3.79
'HUB_008E','DIST_CA98I',6453.00,14.700,40909.00,1621.000,200.000,4.2,'Excellent',98.10,4.16
'HUB_CYJI','DIST_GNHKX',8901.00,99.600,46731.00,9297.000,610.000,6.4,'Poor',99.00,3.92
'HUB_ONS6','DIST_BZYCO',1667.00,36.800,70784.00,6393.000,780.000,5.5,'Good',95.30,1.99
'HUB_EM12','DIST_7J1EL',8099.00,55.400,16527.00,9433.000,497.000,7.1,'Good',97.00,1.33
'HUB_B5MY','DIST_6CN7K',2729.00,21.600,65966.00,5006.000,405.000,6.7,'Excellent',95.30,1.75
'HUB_UCR7','DIST_U4FH4',5160.00,36.500,52773.00,1845.000,836.000,3.8,'Poor',94.60,1.75
'HUB_H6A8','DIST_1OFL5',6163.00,31.500,51922.00,6980.000,104.000,3.8,'Good',95.10,0.80
'HUB_Y7KR','DIST_QQ64V',2737.00,3.800,74323.00,1525.000,407.000,3.8,'Fair',97.40,0.14
'HUB_L9O8','DIST_TPGWZ',7598.00,84.300,65225.00,8506.000,581.000,4.0,'Fair',92.00,4.55
'HUB_GDAF','DIST_ZIZ2D',786.00,95.800,22088.00,9333.000,593.000,2.8,'Poor',99.30,1.38
'HUB_UPJ5','DIST_G693M',3518.00,13.900,17432.00,2593.000,400.000,2.5,'Excellent',98.00,4.18
'HUB_8FGI','DIST_6L9Q1',7626.00,37.400,93796.00,6844.000,855.000,7.6,'Good',98.20,1.19
'HUB_YM6K','DIST_TCRDB',6113.00,79.400,71071.00,2062.000,190.000,2.6,'Fair',99.70,4.29
'HUB_XKS6','DIST_XMS7Q',4905.00,16.500,18519.00,4146.000,266.000,4.0,'Fair',99.90,0.73
'HUB_NC7Z','DIST_BRCH1',3956.00,88.400,75172.00,7985.000,653.000,6.8,'Poor',96.50,3.16
'HUB_8ORF','DIST_34G53',1356.00,19.100,42470.00,8468.000,670.000,4.2,'Poor',93.30,3.48
'HUB_WOYE','DIST_ND47H',1801.00,0.300,76528.00,913.000,984.000,5.3,'Excellent',97.90,4.71
'HUB_B6B2','DIST_N8WK7',794.00,87.100,64588.00,7505.000,375.000,7.1,'Fair',90.80,2.44
'HUB_A0TP','DIST_D29NF',5067.00,88.900,9572.00,1151.000,326.000,5.5,'Fair',96.30,0.31
'HUB_K05J','DIST_EQQ2H',3411.00,38.700,69659.00,2709.000,337.000,6.4,'Fair',99.30,4.58
'HUB_DT92','DIST_8WPFD',8031.00,7.900,96558.00,4013.000,642.000,3.4,'Excellent',98.70,0.61
'HUB_O9HS','DIST_OQKDT',2489.00,85.000,50463.00,5519.000,322.000,5.1,'Poor',96.80,2.65
'HUB_06F0','DIST_5R2GZ',9896.00,4.100,17898.00,435.000,881.000,7.4,'Fair',94.50,4.40
'HUB_H1W0','DIST_J8PV1',3892.00,52.700,11288.00,4409.000,303.000,2.9,'Excellent',95.40,1.52
'HUB_757H','DIST_ZU4YG',9058.00,23.900,41224.00,2897.000,337.000,3.8,'Fair',93.20,3.72
'HUB_BG5Y','DIST_OV7BO',9857.00,72.000,65142.00,2472.000,715.000,7.9,'Good',92.50,2.51
'HUB_UE3N','DIST_HNGAG',8058.00,36.300,63323.00,6278.000,761.000,6.7,'Poor',97.90,3.55
'HUB_FHBH','DIST_Z0SUU',1073.00,14.900,39617.00,2637.000,113.000,6.2,'Excellent',99.70,2.72
'HUB_FGF9','DIST_7WD5Q',8083.00,32.400,5644.00,9717.000,391.000,4.0,'Excellent',95.40,3.69
'HUB_MG49','DIST_4PED5',9181.00,94.400,17510.00,2124.000,388.000,3.4,'Good',91.80,4.72
'HUB_RYJ2','DIST_6ZM83',9334.00,10.400,78169.00,542.000,650.000,2.2,'Good',95.20,4.51
'HUB_O7DI','DIST_VYSG3',7130.00,36.200,90911.00,8974.000,657.000,7.7,'Excellent',97.50,3.42
'HUB_KGW1','DIST_FOJK9',5640.00,33.000,17576.00,1265.000,611.000,2.0,'Poor',96.80,1.21
'HUB_V4PY','DIST_Y1DP8',142.00,37.600,95037.00,4973.000,600.000,2.2,'Excellent',94.90,0.81
'HUB_VOSU','DIST_XAR41',7174.00,76.900,63546.00,5089.000,397.000,3.3,'Poor',97.50,3.72
