'BENE_04TG','DIST_JMNQ1','OPS_7M8Z8','Complete','Complete','Updated',0.54,3.30,'Medium','Limited'
'BENE_K690','DIST_G8EJZ','OPS_9C0DC','Pending','In Progress','Overdue',0.84,4.90,'Low','Limited'
'BENE_B8CD','DIST_H2O63','OPS_3HVL9','Complete','In Progress','Overdue',0.71,3.60,'Low','Active'
'BENE_43NY','DIST_9K4RZ','OPS_R30UQ','Partial','In Progress','Overdue',0.51,3.50,'High','Limited'
'BENE_TR9Z','DIST_EPHTM','OPS_8V6Q1','Pending','Complete','Due',0.67,1.60,'High','Limited'
'BENE_HZM1','DIST_J4PYU','OPS_BM3YA','Partial','Complete','Overdue',0.69,2.90,'Low','Limited'
'BENE_JIS1','DIST_9TQMZ','OPS_9HURP','Partial','Pending','Updated',0.65,5.00,'Low','Active'
'BENE_KWAH','DIST_D5HJH','OPS_7YU0P','Pending','Complete','Due',0.92,2.20,'Low','Limited'
'BENE_XVF8','DIST_YI20E','OPS_JNEBM','Partial','In Progress','Updated',0.62,2.00,'High','Limited'
'BENE_LCBA','DIST_21RV1','OPS_TVYTH','Complete','Complete','Overdue',0.77,3.40,'Low','Limited'
'BENE_Z2B1','DIST_CA98I','OPS_99D6P','Complete','Complete','Updated',0.54,1.70,'Low','Limited'
'BENE_NNFL','DIST_GNHKX','OPS_P4A1C','Partial','Pending','Updated',0.83,1.50,'High','Active'
'BENE_2168','DIST_BZYCO','OPS_OSP4S','Pending','Pending','Due',0.76,2.50,'Low','Limited'
'BENE_9B8M','DIST_7J1EL','OPS_VW1CT','Partial','In Progress','Updated',0.65,2.80,'Low','Limited'
'BENE_QJRE','DIST_6CN7K','OPS_LEUFX','Pending','Complete','Updated',0.83,4.90,'High','Limited'
'BENE_9S6N','DIST_U4FH4','OPS_GGSPO','Pending','Complete','Overdue',0.97,4.90,'Medium','Limited'
'BENE_17FO','DIST_1OFL5','OPS_GCJ1S','Complete','In Progress','Updated',0.62,4.20,'High','Limited'
'BENE_HV3Q','DIST_QQ64V','OPS_3JG4T','Pending','Pending','Updated',0.58,4.70,'High','Active'
'BENE_CQDY','DIST_TPGWZ','OPS_NTTR1','Complete','In Progress','Updated',0.81,1.90,'Medium','Limited'
'BENE_EAPQ','DIST_ZIZ2D','OPS_RAJKY','Partial','Complete','Due',0.56,1.30,'Low','Limited'
'BENE_MN5N','DIST_G693M','OPS_E5N78','Pending','Complete','Overdue',0.69,2.30,'Low','Active'
'BENE_7Z7C','DIST_6L9Q1','OPS_40Q9D','Partial','In Progress','Due',0.88,3.40,'Low','Limited'
'BENE_SBX2','DIST_TCRDB','OPS_0Q1UG','Partial','Pending','Due',0.72,3.60,'Medium','Active'
'BENE_JUMW','DIST_XMS7Q','OPS_LTYRF','Pending','In Progress','Due',0.66,1.10,'Low','Limited'
'BENE_FN9X','DIST_BRCH1','OPS_KBWCU','Complete','Complete','Due',0.62,2.50,'High','Limited'
'BENE_21BS','DIST_34G53','OPS_SHLK0','Pending','Pending','Overdue',0.56,4.30,'Medium','Active'
'BENE_TREU','DIST_ND47H','OPS_53HDT','Pending','In Progress','Due',0.82,2.10,'High','Limited'
'BENE_F9KL','DIST_N8WK7','OPS_9JN6Z','Complete','Pending','Updated',0.90,1.60,'High','Limited'
'BENE_KI8P','DIST_D29NF','OPS_PA5QF','Pending','In Progress','Due',0.81,4.80,'High','Active'
'BENE_MDJ7','DIST_EQQ2H','OPS_YM3L6','Partial','Pending','Updated',0.67,4.00,'Low','Limited'
'BENE_SITO','DIST_8WPFD','OPS_U4JZ0','Partial','Pending','Due',0.79,2.40,'Medium','Limited'
'BENE_EEUN','DIST_OQKDT','OPS_KST6R','Pending','Complete','Due',0.74,4.10,'High','Active'
'BENE_XSJ8','DIST_5R2GZ','OPS_YHLUN','Partial','In Progress','Updated',0.96,3.00,'High','Limited'
'BENE_GWR3','DIST_J8PV1','OPS_FOYPO','Partial','Pending','Updated',0.52,1.70,'Medium','Limited'
'BENE_IMG0','DIST_ZU4YG','OPS_P722K','Complete','Complete','Overdue',0.80,1.40,'High','Active'
'BENE_GOP7','DIST_OV7BO','OPS_92QXE','Complete','Complete','Overdue',0.77,2.20,'Medium','Limited'
'BENE_8LN5','DIST_HNGAG','OPS_02SB5','Partial','Pending','Updated',0.95,1.90,'Medium','Limited'
'BENE_N8BG','DIST_Z0SUU','OPS_V374T','Pending','In Progress','Due',0.83,2.70,'Low','Limited'
'BENE_WXB7','DIST_7WD5Q','OPS_4DMAN','Partial','Complete','Updated',0.83,1.60,'Medium','Active'
'BENE_6LR5','DIST_4PED5','OPS_RTT5J','Partial','Complete','Updated',0.82,3.40,'High','Limited'
'BENE_FF9C','DIST_6ZM83','OPS_B8I1G','Pending','In Progress','Due',0.72,2.50,'Medium','Limited'
'BENE_LG60','DIST_VYSG3','OPS_7880D','Pending','Complete','Due',0.67,4.20,'Low','Active'
'BENE_URBY','DIST_FOJK9','OPS_266P7','Complete','Complete','Due',0.85,1.00,'High','Limited'
'BENE_XO9H','DIST_Y1DP8','OPS_3S9RC','Pending','Pending','Overdue',0.79,4.20,'Medium','Active'
'BENE_3H7Q','DIST_XAR41','OPS_R1J30','Complete','Complete','Overdue',0.74,3.80,'Low','Limited'
