170,170,170,'CB407645  ','Contract','Pending','2025-01-22','2025-09-02','Multiple','Business Operations','Partial','Non-compliant','Partial','Partial','Obtained','Required','Limited'
171,171,171,'CB986169  ','Contract','Not Required','2024-08-22','2025-02-23','General','Compliance','Partial','Compliant','Compliant','Partial','Pending','Completed','Limited'
172,172,172,'CB753194  ','Legitimate Interest','Valid','2024-05-28','2026-11-18','Specific','Business Operations','Non-compliant','Compliant','Compliant','Non-compliant','Obtained','Required','Limited'
173,173,173,'CB162735  ','Contract','Pending','2024-04-29','2026-05-19','Multiple','Business Operations','Partial','Partial','Compliant','Non-compliant','Not Required','Required','Partial'
174,174,174,'CB688266  ','Consent','Not Required','2024-11-27','2025-03-11','Specific','Compliance','Compliant','Partial','Partial','Non-compliant','Not Required','Completed','Fully Supported'
175,175,175,'CB643955  ','Legal Obligation','Expired','2024-05-19','2026-06-23','Specific','Marketing','Partial','Partial','Compliant','Non-compliant','Obtained','In Progress','Partial'
176,176,176,'CB888188  ','Contract','Not Required','2024-07-31','2025-12-26','Specific','Compliance','Compliant','Non-compliant','Compliant','Partial','Obtained','In Progress','Limited'
177,177,177,'CB222883  ','Contract','Not Required','2024-10-26','2026-05-20','Specific','Marketing','Compliant','Compliant','Compliant','Non-compliant','Pending','In Progress','Fully Supported'
178,178,178,'CB784966  ','Consent','Not Required','2025-01-18','2025-10-14','Multiple','Compliance','Non-compliant','Compliant','Compliant','Non-compliant','Pending','In Progress','Partial'
179,179,179,'CB177361  ','Contract','Expired','2024-04-16','2025-02-26','Multiple','Research','Compliant','Compliant','Partial','Non-compliant','Not Required','Completed','Limited'
180,180,180,'CB240151  ','Contract','Valid','2024-07-26','2025-08-22','General','Research','Compliant','Non-compliant','Partial','Non-compliant','Not Required','Completed','Limited'
181,181,181,'CB143488  ','Consent','Valid','2024-08-07','2026-03-29','Multiple','Compliance','Non-compliant','Non-compliant','Non-compliant','Non-compliant','Obtained','Completed','Limited'
182,182,182,'CB687797  ','Legitimate Interest','Expired','2024-07-06','2025-10-22','Specific','Research','Partial','Non-compliant','Partial','Non-compliant','Not Required','Completed','Partial'
183,183,183,'CB383254  ','Legitimate Interest','Not Required','2025-01-24','2026-08-11','Specific','Compliance','Non-compliant','Compliant','Compliant','Partial','Not Required','Required','Fully Supported'
184,184,184,'CB894071  ','Contract','Expired','2024-12-30','2026-10-11','Specific','Compliance','Compliant','Non-compliant','Compliant','Partial','Pending','Completed','Fully Supported'
185,185,185,'CB371926  ','Consent','Pending','2024-12-13','2026-10-10','Specific','Marketing','Partial','Partial','Non-compliant','Non-compliant','Not Required','Required','Fully Supported'
186,186,186,'CB326339  ','Legal Obligation','Expired','2024-08-30','2025-10-14','General','Compliance','Partial','Compliant','Compliant','Non-compliant','Pending','Completed','Limited'
187,187,187,'CB263247  ','Legal Obligation','Valid','2024-02-26','2025-10-04','General','Compliance','Non-compliant','Non-compliant','Non-compliant','Non-compliant','Not Required','In Progress','Limited'
188,188,188,'CB115541  ','Consent','Not Required','2024-04-24','2026-07-20','Specific','Research','Compliant','Compliant','Compliant','Non-compliant','Obtained','Completed','Fully Supported'
189,189,189,'CB133427  ','Contract','Not Required','2024-04-14','2026-02-20','General','Compliance','Compliant','Non-compliant','Non-compliant','Partial','Obtained','Completed','Partial'
190,190,190,'CB679229  ','Contract','Not Required','2024-10-18','2025-07-04','General','Research','Partial','Partial','Partial','Compliant','Pending','Required','Fully Supported'
191,191,191,'CB816336  ','Legal Obligation','Expired','2024-10-02','2025-08-08','Multiple','Marketing','Compliant','Compliant','Partial','Compliant','Obtained','In Progress','Partial'
192,192,192,'CB483280  ','Contract','Pending','2024-03-30','2026-12-26','Multiple','Research','Compliant','Non-compliant','Non-compliant','Partial','Obtained','Required','Limited'
193,193,193,'CB700518  ','Legitimate Interest','Not Required','2024-11-20','2026-07-28','General','Marketing','Non-compliant','Partial','Partial','Compliant','Pending','In Progress','Partial'
194,194,194,'CB716665  ','Legitimate Interest','Not Required','2024-03-18','2026-06-09','General','Research','Compliant','Partial','Compliant','Compliant','Obtained','Required','Partial'
195,195,195,'CB822244  ','Consent','Pending','2024-10-24','2026-05-10','General','Compliance','Partial','Non-compliant','Partial','Partial','Pending','In Progress','Fully Supported'
196,196,196,'CB210105  ','Contract','Expired','2024-10-08','2025-02-27','General','Marketing','Partial','Compliant','Non-compliant','Partial','Pending','Completed','Fully Supported'
197,197,197,'CB941940  ','Consent','Expired','2024-11-10','2026-08-11','General','Marketing','Partial','Partial','Non-compliant','Compliant','Pending','Completed','Partial'
198,198,198,'CB746181  ','Consent','Valid','2024-06-18','2026-08-01','Multiple','Compliance','Compliant','Non-compliant','Compliant','Partial','Pending','In Progress','Fully Supported'
199,199,199,'CB873173  ','Consent','Pending','2024-05-06','2026-10-21','Multiple','Marketing','Compliant','Compliant','Non-compliant','Compliant','Obtained','Completed','Fully Supported'
200,200,200,'CB391313  ','Legal Obligation','Expired','2024-02-28','2025-02-23','Specific','Marketing','Partial','Non-compliant','Non-compliant','Non-compliant','Not Required','Completed','Partial'
201,201,201,'CB856704  ','Consent','Expired','2024-02-22','2025-12-21','Multiple','Research','Compliant','Non-compliant','Non-compliant','Partial','Obtained','Completed','Limited'
202,202,202,'CB385714  ','Consent','Pending','2024-09-15','2026-04-22','Multiple','Research','Compliant','Non-compliant','Partial','Non-compliant','Pending','Completed','Limited'
203,203,203,'CB620036  ','Contract','Expired','2024-12-17','2026-09-25','Multiple','Marketing','Compliant','Compliant','Compliant','Non-compliant','Not Required','Required','Partial'
204,204,204,'CB812630  ','Legal Obligation','Pending','2024-09-16','2025-08-19','General','Marketing','Compliant','Non-compliant','Compliant','Non-compliant','Not Required','Completed','Limited'
205,205,205,'CB526714  ','Legal Obligation','Expired','2025-01-15','2025-06-14','General','Business Operations','Partial','Non-compliant','Compliant','Compliant','Pending','Completed','Partial'
206,206,206,'CB386816  ','Consent','Expired','2025-01-20','2025-07-22','Multiple','Marketing','Partial','Partial','Partial','Partial','Obtained','Completed','Fully Supported'
207,207,207,'CB518054  ','Legal Obligation','Expired','2024-09-26','2025-10-27','General','Marketing','Non-compliant','Non-compliant','Compliant','Partial','Pending','Completed','Partial'
208,208,208,'CB635507  ','Legitimate Interest','Pending','2024-05-05','2025-06-28','Multiple','Marketing','Non-compliant','Partial','Non-compliant','Compliant','Not Required','Completed','Fully Supported'
209,209,209,'CB623083  ','Legal Obligation','Not Required','2024-07-02','2026-08-07','General','Research','Partial','Partial','Partial','Non-compliant','Obtained','Completed','Partial'
210,210,210,'CB541945  ','Consent','Pending','2024-02-20','2026-05-25','Multiple','Business Operations','Compliant','Partial','Partial','Partial','Pending','Required','Partial'
211,211,211,'CB523821  ','Legal Obligation','Pending','2024-03-01','2025-07-13','Multiple','Marketing','Compliant','Compliant','Compliant','Compliant','Obtained','Required','Limited'
212,212,212,'CB582018  ','Contract','Pending','2024-12-14','2025-09-17','General','Compliance','Non-compliant','Non-compliant','Partial','Partial','Not Required','Required','Fully Supported'
213,213,213,'CB122034  ','Consent','Expired','2025-01-09','2026-02-09','General','Marketing','Compliant','Compliant','Non-compliant','Non-compliant','Pending','In Progress','Limited'
214,214,214,'CB389929  ','Legitimate Interest','Expired','2024-10-30','2026-05-09','General','Business Operations','Partial','Compliant','Compliant','Non-compliant','Obtained','Completed','Partial'
215,215,215,'CB770914  ','Contract','Not Required','2024-10-25','2026-02-28','General','Compliance','Compliant','Partial','Compliant','Compliant','Not Required','Completed','Limited'
216,216,216,'CB574369  ','Consent','Pending','2024-09-18','2026-06-20','General','Marketing','Compliant','Non-compliant','Compliant','Non-compliant','Obtained','In Progress','Fully Supported'
217,217,217,'CB473673  ','Contract','Valid','2024-12-12','2026-09-12','General','Compliance','Partial','Partial','Partial','Non-compliant','Not Required','In Progress','Limited'
218,218,218,'CB435415  ','Legal Obligation','Pending','2024-08-03','2025-08-01','Multiple','Business Operations','Compliant','Compliant','Compliant','Non-compliant','Not Required','Required','Limited'
219,219,219,'CB535477  ','Consent','Pending','2024-08-19','2027-01-08','Specific','Research','Non-compliant','Partial','Non-compliant','Partial','Not Required','In Progress','Fully Supported'
220,220,220,'CB324610  ','Legitimate Interest','Pending','2024-11-24','2026-05-29','Multiple','Marketing','Non-compliant','Partial','Non-compliant','Partial','Not Required','In Progress','Partial'
221,221,221,'CB729290  ','Contract','Expired','2025-01-20','2025-05-02','General','Business Operations','Compliant','Partial','Compliant','Non-compliant','Obtained','Required','Limited'
222,222,222,'CB123225  ','Contract','Valid','2024-07-11','2025-03-17','Multiple','Marketing','Non-compliant','Non-compliant','Compliant','Compliant','Not Required','Required','Fully Supported'
223,223,223,'CB723642  ','Legal Obligation','Not Required','2024-03-31','2025-05-11','Multiple','Research','Non-compliant','Partial','Compliant','Compliant','Obtained','Required','Partial'
224,224,224,'CB272146  ','Legitimate Interest','Pending','2024-11-22','2026-12-17','Specific','Research','Partial','Partial','Non-compliant','Non-compliant','Not Required','Completed','Fully Supported'
225,225,225,'CB282716  ','Consent','Valid','2024-08-06','2025-10-19','Specific','Research','Partial','Compliant','Non-compliant','Non-compliant','Not Required','In Progress','Fully Supported'
226,226,226,'CB189383  ','Contract','Expired','2024-06-06','2025-05-24','Multiple','Research','Non-compliant','Non-compliant','Partial','Non-compliant','Obtained','In Progress','Limited'
227,227,227,'CB531104  ','Legal Obligation','Pending','2024-02-27','2026-04-18','General','Compliance','Partial','Non-compliant','Non-compliant','Non-compliant','Pending','Completed','Limited'
228,228,228,'CB543839  ','Legitimate Interest','Not Required','2024-02-21','2025-12-18','General','Marketing','Non-compliant','Non-compliant','Non-compliant','Partial','Pending','In Progress','Fully Supported'
229,229,229,'CB591520  ','Consent','Pending','2024-02-25','2025-04-23','Specific','Business Operations','Compliant','Non-compliant','Non-compliant','Non-compliant','Pending','Required','Partial'
230,230,230,'CB434942  ','Contract','Pending','2024-05-29','2025-11-13','General','Marketing','Compliant','Compliant','Compliant','Compliant','Not Required','Required','Partial'
231,231,231,'CB773875  ','Consent','Not Required','2024-11-22','2025-03-14','Multiple','Business Operations','Non-compliant','Compliant','Non-compliant','Compliant','Obtained','Completed','Partial'
232,232,232,'CB404566  ','Contract','Pending','2024-04-24','2025-11-04','Specific','Business Operations','Non-compliant','Non-compliant','Partial','Partial','Pending','Completed','Fully Supported'
233,233,233,'CB320043  ','Contract','Valid','2025-02-16','2025-03-17','Multiple','Business Operations','Compliant','Non-compliant','Partial','Compliant','Not Required','In Progress','Partial'
234,234,234,'CB108793  ','Legal Obligation','Expired','2025-02-06','2025-04-15','Specific','Marketing','Non-compliant','Partial','Non-compliant','Compliant','Pending','In Progress','Limited'
235,235,235,'CB885330  ','Legitimate Interest','Pending','2024-08-04','2027-02-19','General','Business Operations','Partial','Partial','Non-compliant','Compliant','Pending','In Progress','Partial'
236,236,236,'CB699869  ','Consent','Expired','2024-09-09','2026-09-11','Multiple','Marketing','Partial','Compliant','Non-compliant','Non-compliant','Pending','Required','Partial'
237,237,237,'CB730919  ','Contract','Not Required','2024-03-21','2026-07-27','Multiple','Marketing','Compliant','Partial','Non-compliant','Compliant','Obtained','Required','Partial'
238,238,238,'CB292392  ','Contract','Expired','2024-10-23','2026-09-23','Multiple','Research','Partial','Partial','Partial','Compliant','Obtained','Required','Limited'
239,239,239,'CB255451  ','Contract','Expired','2024-05-13','2025-08-21','Specific','Research','Compliant','Compliant','Partial','Partial','Obtained','Required','Partial'
240,240,240,'CB675423  ','Legitimate Interest','Valid','2024-12-24','2026-04-16','General','Marketing','Partial','Non-compliant','Non-compliant','Compliant','Obtained','In Progress','Partial'
