'MSG_COY9U   ','CNT_2TTTS   ','NET_UR5TU   ',0.942,7485.43,97.49,'Instant',0.595,0.5952,0.965,0.29,'KPM_48G',0.0948
'MSG_N9ZL3   ','CNT_CL4EQ   ','NET_A6VXN   ',0.687,1573.63,58.84,'Delayed',0.515,0.8269,0.755,0.66,'KPM_K4Y',0.7023
'MSG_ZXMAF   ','CNT_1MSJD   ','NET_V65WV   ',0.085,194.30,44.70,'Natural',0.348,0.5945,0.019,0.94,'KPM_J91',0.9071
'MSG_UKH2W   ','CNT_EIDJP   ','NET_4DPQD   ',0.226,323.98,39.44,'Delayed',0.009,0.6405,0.895,0.27,'KPM_JAP',0.6970
'MSG_BU0QV   ','CNT_PCTLV   ','NET_SNPWM   ',0.894,3185.31,49.70,'Delayed',0.630,0.3116,0.124,0.76,'KPM_WQO',0.9591
'MSG_GKVP9   ','CNT_5BE00   ','NET_2VE0H   ',0.128,4239.32,74.75,'Natural',0.851,0.6552,0.188,0.03,'KPM_056',0.4578
'MSG_AQ3EF   ','CNT_Y21FN   ','NET_HFNF1   ',0.741,1890.18,35.56,'Random',0.973,0.0603,0.193,0.45,'KPM_ODT',0.1833
'MSG_FF42T   ','CNT_CIKCR   ','NET_7KZKP   ',0.589,2651.55,5.00,'Delayed',0.565,0.6398,0.758,0.14,'KPM_CVE',0.2056
'MSG_DSHEL   ','CNT_K8L9B   ','NET_6RLRX   ',0.775,3583.44,7.36,'Random',0.452,0.4769,0.289,0.21,'KPM_JGT',0.6880
'MSG_WX7FO   ','CNT_6FJ0B   ','NET_I3R7J   ',0.054,1668.47,75.62,'Natural',0.492,0.1195,0.462,0.64,'KPM_BX4',0.0008
'MSG_E2APM   ','CNT_63GGZ   ','NET_W8W7F   ',0.951,3147.19,49.67,'Natural',0.191,0.1648,0.989,0.84,'KPM_9TK',0.6094
'MSG_TMT5S   ','CNT_BI8FE   ','NET_UWDWI   ',0.353,9646.26,46.96,'Random',0.262,0.5287,0.282,0.59,'KPM_KUQ',0.6437
'MSG_H852V   ','CNT_9H9LV   ','NET_0KAAI   ',0.408,4496.12,72.96,'Random',0.624,0.7503,0.946,0.06,'KPM_RW3',0.8500
'MSG_AH50Q   ','CNT_9QLOO   ','NET_37H8F   ',0.102,7937.06,61.19,'Random',0.017,0.4329,0.014,0.39,'KPM_3MX',0.6739
'MSG_IIVAD   ','CNT_78LHF   ','NET_KAM6A   ',0.570,7726.61,76.08,'Random',0.569,0.8933,0.538,0.28,'KPM_TZ4',0.0323
'MSG_SPTG0   ','CNT_DM7MF   ','NET_SZAA9   ',0.626,8299.80,48.20,'Delayed',0.406,0.9396,0.139,0.38,'KPM_53J',0.0811
'MSG_JSAKR   ','CNT_88L1L   ','NET_FQZ9W   ',0.979,9376.56,17.95,'Delayed',0.085,0.3832,0.482,0.03,'KPM_02E',0.7906
'MSG_BBQWZ   ','CNT_ECCOH   ','NET_1P2KA   ',0.595,8935.45,74.68,'Delayed',0.543,0.3590,0.367,0.59,'KPM_07P',0.1188
'MSG_UMZ4X   ','CNT_DC7Z0   ','NET_OSET3   ',0.565,3028.55,53.50,'Delayed',0.172,0.4946,0.744,0.22,'KPM_3BK',0.1899
'MSG_9HDRR   ','CNT_9UJ85   ','NET_LV9U4   ',0.917,2538.01,9.90,'Random',0.325,0.4822,0.558,0.62,'KPM_BHU',0.5241
'MSG_MZB23   ','CNT_85253   ','NET_JIR3Y   ',0.920,8281.11,29.06,'Random',0.589,0.0090,0.326,0.19,'KPM_EHV',0.5542
'MSG_HO96S   ','CNT_L7VRK   ','NET_81N6M   ',0.052,3975.14,51.74,'Delayed',0.696,0.4481,0.082,0.70,'KPM_8S0',0.4975
'MSG_AFW0V   ','CNT_H2S3Y   ','NET_50RRH   ',0.462,8709.48,9.86,'Natural',0.818,0.4158,0.341,0.85,'KPM_DFM',0.9149
'MSG_499HS   ','CNT_IGF6A   ','NET_XQVYS   ',0.654,4602.78,78.06,'Random',0.857,0.6261,0.777,0.74,'KPM_4ET',0.0492
'MSG_WEO1M   ','CNT_R7V45   ','NET_Y81LI   ',0.486,1433.04,44.54,'Delayed',0.257,0.1422,0.736,0.82,'KPM_89W',0.2790
'MSG_ZOF8N   ','CNT_8TW6K   ','NET_3MLY7   ',0.822,6324.86,74.94,'Random',0.667,0.1392,0.502,0.42,'KPM_T8X',0.8842
'MSG_O0N25   ','CNT_OL9KB   ','NET_RMARZ   ',0.509,5542.88,33.99,'Delayed',0.934,0.4741,0.836,0.25,'KPM_EAZ',0.1758
'MSG_D6U1F   ','CNT_B244N   ','NET_UU55D   ',0.494,2403.54,16.93,'Delayed',0.485,0.6927,0.452,0.25,'KPM_GTX',0.6997
'MSG_9XNCJ   ','CNT_SXPN0   ','NET_FEVQG   ',0.222,691.18,86.49,'Natural',0.184,0.8545,0.667,0.05,'KPM_02O',0.8935
'MSG_A6T7Z   ','CNT_SMAVT   ','NET_WDX7V   ',0.716,3384.25,73.44,'Random',0.589,0.1376,0.449,0.09,'KPM_1KT',0.5026
'MSG_TNVG5   ','CNT_K69DG   ','NET_JP6DX   ',0.434,2240.94,65.49,'Random',0.925,0.7259,0.199,0.90,'KPM_R06',0.6163
'MSG_603YZ   ','CNT_XS588   ','NET_4V3Z2   ',0.221,4313.14,95.44,'Natural',0.084,0.2246,0.134,0.13,'KPM_9KI',0.8121
'MSG_3OPD5   ','CNT_AWB8S   ','NET_URJ8Q   ',0.147,2728.86,21.39,'Random',0.862,0.5559,0.595,0.29,'KPM_QEQ',0.3764
'MSG_9KNAI   ','CNT_TULR1   ','NET_6DB34   ',0.481,7435.65,44.54,'Natural',0.335,0.5188,0.976,0.44,'KPM_0MA',0.0463
'MSG_QZOWV   ','CNT_7CFRM   ','NET_MHXUJ   ',0.496,9426.24,19.10,'Delayed',0.235,0.5247,0.701,0.38,'KPM_VP1',0.2822
'MSG_MXVYO   ','CNT_JVVFU   ','NET_6VHAL   ',0.176,9765.75,37.66,'Random',0.120,0.4794,0.741,0.06,'KPM_VMN',0.2928
'MSG_G8G0B   ','CNT_G9Q5M   ','NET_DI3N3   ',0.695,9977.86,88.76,'Instant',0.369,0.2036,0.449,0.21,'KPM_ZJA',0.1629
'MSG_9UDYZ   ','CNT_175TQ   ','NET_2B2Y7   ',0.335,6380.44,17.85,'Delayed',0.170,0.8294,0.983,1.00,'KPM_ABM',0.8855
'MSG_U5PZM   ','CNT_TSQU9   ','NET_9NL4Z   ',0.159,3216.36,60.10,'Delayed',0.672,0.4176,0.579,0.44,'KPM_VPJ',0.6491
'MSG_XYYN7   ','CNT_9OM6P   ','NET_I5W2C   ',0.313,9333.03,96.21,'Delayed',0.059,0.6701,0.472,0.79,'KPM_NM7',0.0729
'MSG_20H7J   ','CNT_VJHAD   ','NET_Y8P4H   ',0.986,9711.73,23.74,'Instant',0.581,0.6173,0.733,0.36,'KPM_2T0',0.5694
'MSG_35RLV   ','CNT_XYWI8   ','NET_519HG   ',0.900,5371.49,48.55,'Instant',0.883,0.4106,0.699,0.50,'KPM_RHD',0.7983
'MSG_PYVY2   ','CNT_R859A   ','NET_CK5E5   ',0.953,9460.58,74.40,'Random',0.797,0.3012,0.885,0.15,'KPM_CZ0',0.3834
'MSG_QQRR8   ','CNT_3Y288   ','NET_YSXHV   ',0.597,4107.16,17.58,'Delayed',0.161,0.6307,0.665,0.95,'KPM_SX8',0.8125
'MSG_SP0VS   ','CNT_SIDXQ   ','NET_9ZBQK   ',0.008,767.74,99.96,'Natural',0.436,0.2741,0.031,0.60,'KPM_SDF',0.5261
'MSG_1S2ST   ','CNT_BMARB   ','NET_L3PCB   ',0.714,4723.23,90.49,'Natural',0.357,0.2301,0.367,0.39,'KPM_HUA',0.1419
'MSG_WZ3ZD   ','CNT_7WXIX   ','NET_TI9OW   ',0.934,4476.22,88.24,'Random',0.071,0.5427,0.664,0.20,'KPM_MLV',0.1966
'MSG_PFHPM   ','CNT_HHU4K   ','NET_B1BMX   ',0.513,9828.03,68.61,'Instant',0.621,0.4817,0.062,0.02,'KPM_FTE',0.2420
'MSG_Q7Q4L   ','CNT_90UBP   ','NET_QFX6Q   ',0.472,2823.01,14.20,'Instant',0.905,0.0493,0.680,0.37,'KPM_TBI',0.9288
'MSG_B22GP   ','CNT_85EGW   ','NET_Z14NM   ',0.140,4188.92,70.30,'Natural',0.000,0.1236,0.233,0.88,'KPM_DLV',0.7427
'MSG_5KYEH   ','CNT_I26SL   ','NET_0IXUN   ',0.399,4563.90,21.99,'Delayed',0.471,0.0297,0.655,0.43,'KPM_L0I',0.0530
'MSG_BNKGB   ','CNT_BLINW   ','NET_SG4YE   ',0.198,7391.52,50.36,'Natural',0.705,0.6382,0.420,0.40,'KPM_89K',0.5195
'MSG_KMFWP   ','CNT_8MKXU   ','NET_NO3CB   ',0.354,5874.94,5.75,'Delayed',0.078,0.2137,0.225,0.82,'KPM_F9X',0.3387
'MSG_A3LGZ   ','CNT_5HMFC   ','NET_87T2D   ',0.851,3857.42,4.69,'Natural',0.350,0.2332,0.803,0.00,'KPM_LKI',0.9250
'MSG_18OA3   ','CNT_125ZZ   ','NET_6SHV2   ',0.531,7770.63,60.77,'Instant',0.974,0.5681,0.830,0.08,'KPM_4ES',0.1875
'MSG_DM4PW   ','CNT_TE584   ','NET_2LZEG   ',0.681,5874.07,49.40,'Natural',0.327,0.5290,0.390,0.70,'KPM_PKH',0.6257
'MSG_U269Z   ','CNT_W67MF   ','NET_KQC47   ',0.469,8318.27,14.39,'Delayed',0.601,0.6202,0.981,0.56,'KPM_QM1',0.9578
'MSG_2YID9   ','CNT_CT1VZ   ','NET_JD0TL   ',0.334,2311.61,81.53,'Natural',0.871,0.7835,0.923,0.05,'KPM_ZLA',0.3630
'MSG_L0WMT   ','CNT_NFQW6   ','NET_DMBJK   ',0.402,9979.93,70.04,'Natural',0.248,0.5310,0.937,0.59,'KPM_N44',0.8461
'MSG_U2P9Q   ','CNT_T3LLZ   ','NET_7Z8E8   ',0.937,6765.39,69.27,'Random',0.098,0.2750,0.494,0.90,'KPM_NA5',0.0681
'MSG_JUGCA   ','CNT_T7Y63   ','NET_LPMW2   ',0.222,6093.06,90.63,'Random',0.474,0.6306,0.591,0.68,'KPM_EKR',0.2395
'MSG_XOJP7   ','CNT_PYMV6   ','NET_QEJZN   ',0.354,1898.51,56.76,'Delayed',0.686,0.6964,0.887,0.43,'KPM_GY2',0.4224
'MSG_49OKX   ','CNT_WEJBN   ','NET_DEOEE   ',0.215,5941.57,52.91,'Natural',0.552,0.3290,0.385,0.71,'KPM_RZB',0.7339
'MSG_WOLBV   ','CNT_S9F6E   ','NET_7P90R   ',0.445,588.72,31.61,'Natural',0.395,0.9231,0.738,0.51,'KPM_6IJ',0.1263
'MSG_7R8SJ   ','CNT_3DCLJ   ','NET_7M9XB   ',0.190,903.95,91.68,'Natural',0.281,0.3853,0.791,0.12,'KPM_D1A',0.0556
'MSG_YYLMG   ','CNT_VXLP5   ','NET_VMUQR   ',0.482,8245.99,75.12,'Natural',0.165,0.2090,0.542,0.90,'KPM_Q1G',0.3163
'MSG_IIY7W   ','CNT_5L6IU   ','NET_LFT9S   ',0.032,363.66,60.26,'Natural',0.425,0.5700,0.178,0.22,'KPM_62M',0.9539
'MSG_RQVHI   ','CNT_RGQ85   ','NET_3GFWM   ',0.462,6638.27,54.57,'Natural',0.900,0.8036,0.034,0.33,'KPM_M43',0.3133
'MSG_O1L54   ','CNT_1O7W7   ','NET_R0HBU   ',0.776,3004.54,60.22,'Natural',0.044,0.4558,0.186,1.00,'KPM_RVZ',0.2847
'MSG_Z5I3Q   ','CNT_QY2NR   ','NET_HWUXT   ',0.904,4789.18,37.12,'Natural',0.552,0.5898,0.302,0.40,'KPM_ONI',0.7569
'MSG_G9WUX   ','CNT_99CZY   ','NET_HJLEG   ',0.631,3462.34,37.07,'Random',0.652,0.2453,0.289,0.32,'KPM_7U8',0.1568
'MSG_MC5YJ   ','CNT_6W4U5   ','NET_ILXEN   ',0.189,9140.99,84.15,'Natural',0.306,0.2793,0.221,0.34,'KPM_OZP',0.8263
'MSG_F6QIM   ','CNT_DG8NM   ','NET_G3ZOQ   ',0.288,7828.11,30.63,'Random',0.526,0.2032,0.114,0.11,'KPM_MBF',0.3086
'MSG_U44V6   ','CNT_0T0ZL   ','NET_M72P1   ',0.613,553.21,56.93,'Natural',0.422,0.7539,0.958,0.05,'KPM_DOK',0.9238
'MSG_LNFSY   ','CNT_33Y4K   ','NET_2APXR   ',0.135,6152.81,95.18,'Instant',0.228,0.7685,0.621,0.94,'KPM_FPU',0.8863
'MSG_HBHVP   ','CNT_YSBPF   ','NET_ZI99H   ',0.808,8156.65,46.45,'Random',0.860,0.3625,0.028,0.99,'KPM_K4L',0.0342
'MSG_16LDJ   ','CNT_MCUJS   ','NET_QRGE1   ',0.550,5647.71,41.27,'Instant',0.404,0.2244,0.520,0.03,'KPM_JV7',0.9089
'MSG_TOK7C   ','CNT_LNQ5P   ','NET_DSG05   ',0.624,3147.24,54.20,'Delayed',0.883,0.7503,0.286,0.60,'KPM_9FT',0.4829
'MSG_DZ39Z   ','CNT_HWW3J   ','NET_8663D   ',0.719,8422.24,69.96,'Natural',0.228,0.3663,0.212,0.18,'KPM_YSF',0.3416
'MSG_ED3NC   ','CNT_KVHHW   ','NET_GZZ3M   ',0.155,5736.80,47.22,'Instant',0.432,0.7391,0.960,0.88,'KPM_Z0H',0.2092
'MSG_AS8FG   ','CNT_UARM0   ','NET_YP8XK   ',0.035,8421.17,26.74,'Natural',0.224,0.5164,0.217,0.55,'KPM_AUS',0.6826
'MSG_40J68   ','CNT_I07PA   ','NET_BYSD9   ',0.686,1983.25,78.29,'Instant',0.235,0.0633,0.528,0.79,'KPM_RFF',0.6118
'MSG_KYWL5   ','CNT_UVPNX   ','NET_XIU5T   ',0.770,3336.83,44.68,'Instant',0.180,0.8136,0.542,0.59,'KPM_KZG',0.6612
'MSG_R57CP   ','CNT_JD9DQ   ','NET_WD5O6   ',0.433,1264.74,14.74,'Random',0.130,0.3398,0.781,0.70,'KPM_SHV',0.1951
'MSG_58UDE   ','CNT_MVMAH   ','NET_PT6RA   ',0.777,7258.90,33.96,'Random',0.126,0.7485,0.794,0.34,'KPM_R35',0.4965
'MSG_JGCU3   ','CNT_QXOQ5   ','NET_POHXL   ',0.542,1319.65,89.18,'Natural',0.722,0.5512,0.116,0.13,'KPM_JUR',0.3325
'MSG_EPJXC   ','CNT_D2N51   ','NET_OYOUO   ',0.603,9380.58,63.64,'Random',0.842,0.1793,0.965,0.64,'KPM_RML',0.3144
'MSG_PXFF2   ','CNT_567YP   ','NET_NFSBV   ',0.032,5569.59,7.86,'Natural',0.841,0.1067,0.588,0.94,'KPM_LDP',0.4450
'MSG_DKSM7   ','CNT_8ZVS8   ','NET_40N3L   ',0.550,8810.98,37.24,'Natural',0.641,0.4241,0.362,0.14,'KPM_PLS',0.4788
'MSG_O0PJJ   ','CNT_RMUGM   ','NET_ALM3I   ',0.850,2946.30,28.98,'Random',0.658,0.0685,0.993,0.16,'KPM_3N5',0.1076
'MSG_ESRQH   ','CNT_89T9U   ','NET_58BNI   ',0.781,6844.46,88.31,'Random',0.518,0.5281,0.985,0.79,'KPM_7YL',0.3486
'MSG_NIQ0L   ','CNT_48XH8   ','NET_81XRS   ',0.234,1021.56,81.35,'Delayed',0.299,0.0579,0.270,0.31,'KPM_3TB',0.2709
'MSG_DGC8B   ','CNT_UU3L9   ','NET_A9W45   ',0.282,6556.09,99.28,'Random',0.166,0.5547,0.316,0.99,'KPM_6NH',0.4830
'MSG_PH7QR   ','CNT_7Y4N8   ','NET_DWYHJ   ',0.390,5470.58,29.85,'Random',0.394,0.1659,0.953,0.18,'KPM_GLZ',0.6625
'MSG_R8312   ','CNT_FMK5B   ','NET_MKGL5   ',0.499,2170.46,85.80,'Instant',0.677,0.9301,0.490,0.05,'KPM_9ZC',0.1320
'MSG_0H0ZZ   ','CNT_UX0OF   ','NET_ZWAF7   ',0.351,9758.40,97.13,'Random',0.664,0.2853,0.452,0.16,'KPM_AOZ',0.9262
'MSG_IDF97   ','CNT_HWEYY   ','NET_QO8RO   ',0.461,3488.04,4.35,'Natural',0.782,0.9042,0.046,0.16,'KPM_J50',0.8084
'MSG_MXBE1   ','CNT_PHW3U   ','NET_UKVQD   ',0.544,668.80,46.68,'Natural',0.898,0.7567,0.406,0.09,'KPM_81N',0.9940
'MSG_NYLR5   ','CNT_WQ19H   ','NET_ZVQPZ   ',0.069,5491.63,43.49,'Instant',0.711,0.6427,0.688,0.74,'KPM_YP3',0.4621
'MSG_MWT57   ','CNT_1AJ8T   ','NET_VC141   ',0.418,9823.16,99.53,'Instant',0.787,0.2255,0.333,0.50,'KPM_WST',0.3360
'MSG_EQRK3   ','CNT_F3YHC   ','NET_0FL1T   ',0.370,7662.43,27.98,'Delayed',0.154,0.7451,0.758,0.59,'KPM_RWK',0.1363
'MSG_DB5ZE   ','CNT_U928N   ','NET_JI71G   ',0.317,4768.54,56.83,'Instant',0.698,0.6579,0.685,0.19,'KPM_NE1',0.0630
'MSG_LVDW9   ','CNT_ATIQZ   ','NET_IQQLJ   ',0.840,5925.43,77.77,'Instant',0.864,0.5528,0.699,0.15,'KPM_CBP',0.5841
'MSG_5N21Q   ','CNT_L92RV   ','NET_21C0I   ',0.449,5448.29,50.92,'Delayed',0.689,0.4253,0.973,0.24,'KPM_MKL',0.2162
'MSG_SH7H4   ','CNT_7RUJ3   ','NET_E9FK0   ',0.175,2512.17,50.67,'Instant',0.697,0.1950,0.123,0.92,'KPM_JLA',0.6711
'MSG_1DD6Q   ','CNT_2V63U   ','NET_FC1DI   ',0.921,3358.98,95.21,'Instant',0.915,0.3957,0.416,0.57,'KPM_FSQ',0.1776
'MSG_MAEBJ   ','CNT_FBN1K   ','NET_2E1QP   ',0.310,2154.26,82.29,'Delayed',0.817,0.4411,0.735,0.25,'KPM_OQ9',0.7849
'MSG_XKCFP   ','CNT_MRU9R   ','NET_5EXP2   ',0.130,5847.75,60.23,'Instant',0.788,0.2838,0.376,0.69,'KPM_03Y',0.3256
'MSG_6UG06   ','CNT_NEV8K   ','NET_VB622   ',0.876,4015.27,24.97,'Delayed',0.802,0.2530,0.491,0.51,'KPM_EUK',0.2941
'MSG_PJN71   ','CNT_UVKTT   ','NET_4A0S6   ',0.403,9357.78,93.34,'Instant',0.618,0.8177,0.915,0.73,'KPM_VWY',0.1905
'MSG_1UDDO   ','CNT_XA5GX   ','NET_SCTNN   ',0.018,4010.55,40.56,'Random',0.202,0.5786,0.694,0.89,'KPM_SP3',0.6383
'MSG_9BFI4   ','CNT_SEBJY   ','NET_MJK14   ',0.560,5800.04,93.34,'Random',0.914,0.1489,0.291,0.98,'KPM_65L',0.0368
'MSG_L84EB   ','CNT_PIAPH   ','NET_D9R85   ',0.161,9064.16,65.16,'Delayed',0.996,0.6766,0.353,0.50,'KPM_2QP',0.0939
'MSG_QENYD   ','CNT_AT2BC   ','NET_W9RKF   ',0.772,6505.19,9.87,'Instant',0.964,0.1593,0.372,0.02,'KPM_JFS',0.1892
'MSG_W5XAS   ','CNT_R73EA   ','NET_DWDKE   ',0.669,4399.82,63.85,'Delayed',0.844,0.2698,0.883,0.41,'KPM_OE1',0.1575
'MSG_Y8WEB   ','CNT_8BKHC   ','NET_CGRWZ   ',0.461,6856.31,44.19,'Random',0.576,0.1017,0.742,0.26,'KPM_MC4',0.6188
'MSG_61K3F   ','CNT_I7SA1   ','NET_PCN4A   ',0.448,290.85,90.50,'Delayed',0.616,0.0103,0.760,0.40,'KPM_TO0',0.5244
'MSG_FX75O   ','CNT_DTH0Q   ','NET_S7S8N   ',0.900,2503.31,2.34,'Instant',0.165,0.5206,0.077,0.90,'KPM_1VX',0.4561
'MSG_14A2I   ','CNT_AB1YB   ','NET_35I7M   ',0.090,8636.19,55.56,'Natural',0.069,0.3872,0.993,0.28,'KPM_WUE',0.0472
'MSG_0AN1P   ','CNT_8TEDI   ','NET_5ZHS0   ',0.672,5403.29,12.23,'Natural',0.690,0.3158,0.062,0.50,'KPM_SA4',0.5028
'MSG_37J51   ','CNT_LE64I   ','NET_PZRIN   ',0.092,5184.65,67.03,'Delayed',0.103,0.2259,0.647,0.70,'KPM_57B',0.3834
'MSG_T3P53   ','CNT_TGLIJ   ','NET_T7ONA   ',0.408,7951.97,66.43,'Delayed',0.006,0.5956,0.276,0.74,'KPM_XRV',0.3603
'MSG_AU0ZD   ','CNT_NBXFY   ','NET_Y4UDE   ',0.736,3232.05,53.64,'Random',0.499,0.4324,0.634,0.84,'KPM_BWN',0.4236
'MSG_VJ0SN   ','CNT_MD6CF   ','NET_C2MZA   ',0.527,1647.56,70.77,'Random',0.975,0.3953,0.030,0.07,'KPM_JX4',0.6572
'MSG_Q6L5Q   ','CNT_LGDD9   ','NET_NTHVJ   ',0.899,9863.85,80.39,'Instant',0.805,0.1917,0.679,0.43,'KPM_QKH',0.9809
'MSG_TJOX6   ','CNT_57UJ8   ','NET_MY10F   ',0.190,2966.13,5.23,'Instant',0.184,0.5787,0.446,0.33,'KPM_OP5',0.5843
'MSG_RPW04   ','CNT_PGUV2   ','NET_RI2A3   ',0.457,6260.19,17.88,'Random',0.091,0.2022,0.610,0.70,'KPM_RBD',0.0500
'MSG_RK5B9   ','CNT_E34XU   ','NET_PMYGS   ',0.374,2266.21,21.01,'Natural',0.695,0.5946,0.481,0.09,'KPM_ASR',0.8201
'MSG_NBWQL   ','CNT_4FNX8   ','NET_8RA0P   ',0.907,8921.28,2.00,'Random',0.728,0.8056,0.429,0.21,'KPM_O69',0.8660
'MSG_3WDQA   ','CNT_RET9I   ','NET_X8WZR   ',0.272,1838.69,48.02,'Natural',0.108,0.7535,0.622,0.53,'KPM_GZJ',0.3115
'MSG_JQPMI   ','CNT_GOWPM   ','NET_FW0E5   ',0.180,4261.14,90.73,'Instant',0.288,0.2307,0.876,0.76,'KPM_R1J',0.6299
'MSG_VZ6PG   ','CNT_D53R9   ','NET_03MYY   ',0.897,6846.36,92.26,'Natural',0.767,0.9906,0.490,0.46,'KPM_JBJ',0.1923
'MSG_SOFWL   ','CNT_Q2GH2   ','NET_7JX9K   ',0.325,8259.84,85.78,'Random',0.792,0.8785,0.311,0.84,'KPM_TDG',0.1826
'MSG_VKLR4   ','CNT_HPA6O   ','NET_0IXDK   ',0.537,9406.85,78.16,'Random',0.988,0.0473,0.177,0.59,'KPM_835',0.4401
'MSG_KP9S2   ','CNT_C1VFB   ','NET_3KQAZ   ',0.527,6237.81,23.43,'Random',0.181,0.3097,0.158,0.37,'KPM_SFD',0.3159
'MSG_WNJ1A   ','CNT_IA8OG   ','NET_OGIH0   ',0.264,32.27,66.66,'Natural',0.315,0.7209,0.979,0.45,'KPM_3MJ',0.1126
'MSG_FUSQ8   ','CNT_C50HO   ','NET_82RPX   ',0.517,3034.24,63.42,'Delayed',0.514,0.8931,0.228,0.22,'KPM_V93',0.0012
'MSG_GJ486   ','CNT_C2N5D   ','NET_7BZGD   ',0.879,6273.67,71.87,'Natural',0.884,0.2396,0.665,0.72,'KPM_IL0',0.8782
'MSG_6OEML   ','CNT_5Q605   ','NET_ESYEK   ',0.843,6325.10,92.34,'Random',0.982,0.8047,0.452,0.09,'KPM_YAU',0.3176
'MSG_J7WVD   ','CNT_FPJ2X   ','NET_UIYKD   ',0.710,4401.85,89.83,'Delayed',0.818,0.3220,0.153,0.42,'KPM_E50',0.9185
'MSG_9QZWE   ','CNT_270PQ   ','NET_MYF1E   ',0.911,3244.50,14.52,'Delayed',0.709,0.9327,0.995,0.49,'KPM_0SX',0.3200
'MSG_4F5YZ   ','CNT_OZ07C   ','NET_HWG1U   ',0.378,8209.53,71.70,'Instant',0.618,0.7096,0.777,0.93,'KPM_WR1',0.0879
'MSG_A2NHS   ','CNT_H88U5   ','NET_PM9CQ   ',0.241,9886.42,42.21,'Instant',0.633,0.7252,0.917,0.53,'KPM_7ZW',0.2751
'MSG_V093P   ','CNT_BPJUX   ','NET_YMYJS   ',0.225,7037.94,55.81,'Natural',0.647,0.1159,0.734,0.94,'KPM_C30',0.3960
'MSG_QLZ0J   ','CNT_GJLTD   ','NET_GK6KK   ',0.424,3431.48,75.41,'Random',0.135,0.3801,0.574,0.61,'KPM_O8H',0.3752
'MSG_BJ6WC   ','CNT_4878X   ','NET_Z0M7Y   ',0.817,849.46,88.98,'Instant',0.944,0.8943,0.382,0.18,'KPM_LAW',0.3631
'MSG_CLRTJ   ','CNT_NP7WO   ','NET_R7ASW   ',0.629,5481.27,40.12,'Delayed',0.241,0.7115,0.809,0.49,'KPM_TNH',0.0001
'MSG_QQDZA   ','CNT_HNHJW   ','NET_3CL7P   ',0.450,2491.40,76.99,'Natural',0.321,0.5122,0.459,0.91,'KPM_9DC',0.8194
'MSG_BN43D   ','CNT_UVZWH   ','NET_NR7G8   ',0.696,3791.95,87.75,'Instant',0.142,0.0990,0.018,0.58,'KPM_ZLQ',0.3432
'MSG_SJAQ0   ','CNT_TRRA8   ','NET_NPMXC   ',0.942,6904.58,9.13,'Random',0.520,0.9169,0.889,0.54,'KPM_DYP',0.8257
'MSG_QRQSK   ','CNT_PZQTE   ','NET_SQQVW   ',0.993,1473.50,71.71,'Instant',0.957,0.4372,0.053,0.69,'KPM_F8P',0.4871
'MSG_V6EV2   ','CNT_L2FYL   ','NET_MKF4L   ',0.191,8165.74,29.11,'Natural',0.867,0.1195,0.195,0.74,'KPM_4VI',0.5908
'MSG_VTCY4   ','CNT_MJ8ZC   ','NET_GQ9FK   ',0.288,1532.66,4.02,'Instant',0.742,0.0214,0.882,0.15,'KPM_0OW',0.5837
'MSG_JJ486   ','CNT_ZB5J7   ','NET_FZWGK   ',0.189,146.00,13.71,'Random',0.471,0.9117,0.382,0.53,'KPM_XQ6',0.0818
'MSG_SH0H7   ','CNT_2DK00   ','NET_89RA1   ',0.594,6457.09,1.62,'Random',0.798,0.7845,0.386,0.86,'KPM_9V7',0.2095
'MSG_F3V0A   ','CNT_0JD2M   ','NET_7LBNL   ',0.279,267.01,97.96,'Random',0.007,0.8404,0.388,0.72,'KPM_RVG',0.5289
'MSG_ERC65   ','CNT_S7KM0   ','NET_44G0W   ',0.465,5327.77,70.21,'Random',0.195,0.6092,0.570,0.45,'KPM_QIE',0.2643
'MSG_4G4VS   ','CNT_UDZ7A   ','NET_XEOKE   ',0.565,1840.30,63.49,'Natural',0.731,0.9735,0.259,0.93,'KPM_B98',0.5548
'MSG_UJDTH   ','CNT_0Z8YV   ','NET_7979H   ',0.656,1406.26,60.60,'Instant',0.741,0.1851,0.283,0.98,'KPM_8KP',0.5269
'MSG_NUTF9   ','CNT_W9Z5X   ','NET_KYBIS   ',0.591,9501.98,64.15,'Natural',0.220,0.2273,0.606,0.35,'KPM_34W',0.6220
'MSG_R2YIE   ','CNT_XMXVA   ','NET_6UCJS   ',0.711,7432.60,28.71,'Random',0.856,0.0342,0.003,0.39,'KPM_6W8',0.7561
'MSG_69G35   ','CNT_IZ40C   ','NET_IF850   ',0.455,4577.77,11.16,'Delayed',0.460,0.6623,0.335,0.35,'KPM_NTC',0.7304
'MSG_3FUQP   ','CNT_75AJG   ','NET_7B9ZR   ',0.993,6946.23,14.61,'Instant',0.573,0.2032,0.810,0.56,'KPM_1E9',0.0930
'MSG_7ZRW3   ','CNT_4K6DF   ','NET_4H0S3   ',0.432,1787.15,85.80,'Instant',0.663,0.0395,0.781,0.52,'KPM_01M',0.6594
'MSG_38SJU   ','CNT_QM965   ','NET_Q9M0I   ',0.897,7823.82,92.84,'Instant',0.767,0.6957,0.730,0.74,'KPM_O3E',0.1749
