'CNT_QTWY5   ','SESS_2K2C1  ',17983,92.696,54.208,0.35,0.3056,34.977,'3',6.746,'Random',8.46,'Random',0.076,'SomeRate_FXN',1.05,0.472,0.1099
'CNT_OR0B5   ','SESS_4JKOG  ',42361,61.613,72.291,9.73,0.5726,18.445,'5',3.090,'Trending',6.17,'Normal',0.190,'SomeRate_YSI',1.07,0.771,0.6683
'CNT_9W76G   ','SESS_BMCXO  ',4792,67.183,69.746,4.81,0.7052,37.264,'5',5.588,'Normal',5.29,'Targeted',0.549,'SomeRate_EGM',4.70,0.464,0.7647
'CNT_LW9ZC   ','SESS_JR08X  ',33506,48.643,99.580,4.06,0.0731,9.338,'5',0.481,'Spam',2.17,'Normal',0.308,'SomeRate_TZB',3.59,0.014,0.6023
'CNT_QCO87   ','SESS_5DZCG  ',45039,93.170,6.311,3.09,0.7053,87.302,'2',8.016,'Spam',1.50,'Spam',0.981,'SomeRate_4KY',1.92,0.144,0.4246
'CNT_N7M8Y   ','SESS_G59AM  ',35135,82.017,87.876,1.26,0.8329,24.590,'5',3.555,'Trending',4.06,'Spam',0.737,'SomeRate_NA7',4.27,0.213,0.3622
'CNT_9ACO0   ','SESS_KA0DY  ',19282,59.721,53.175,2.97,0.5670,89.713,'4',5.849,'Spam',9.28,'Targeted',0.748,'SomeRate_76K',5.57,0.465,0.4366
'CNT_JIWF3   ','SESS_D62A3  ',29744,67.218,80.126,5.87,0.2175,47.664,'2',5.046,'Spam',9.11,'Spam',0.275,'SomeRate_EWS',5.31,0.058,0.0165
'CNT_ZG1KX   ','SESS_FKSHW  ',1026,31.786,14.806,3.59,0.2127,44.584,'5',4.058,'Random',6.92,'Spam',0.705,'SomeRate_YFV',7.64,0.439,0.5443
'CNT_HHCRS   ','SESS_H92RJ  ',12986,59.995,8.705,9.73,0.5120,38.866,'3',2.488,'Trending',8.83,'Normal',0.453,'SomeRate_KMG',9.66,0.148,0.8026
'CNT_B4XBG   ','SESS_2MTON  ',7778,92.597,99.982,8.97,0.8051,98.277,'5',1.271,'Spam',2.11,'Spam',0.284,'SomeRate_QSH',0.11,0.653,0.4901
'CNT_UN4KK   ','SESS_ER8OP  ',40569,16.472,92.832,9.73,0.2972,86.704,'1',6.864,'Trending',7.80,'Spam',0.767,'SomeRate_HNX',9.05,0.213,0.7474
'CNT_S7N7H   ','SESS_G8W1P  ',17855,81.447,14.940,7.42,0.6371,22.735,'2',6.708,'Spam',0.98,'Spam',0.167,'SomeRate_LRO',5.34,0.543,0.7196
'CNT_GL7P7   ','SESS_G3JZ8  ',41645,91.194,81.426,3.25,0.2094,88.471,'2',3.309,'Random',3.79,'Random',0.155,'SomeRate_GEX',6.60,0.472,0.0706
'CNT_C5F1Y   ','SESS_U4PAR  ',30980,4.729,20.323,1.54,0.3078,38.852,'3',4.651,'Normal',0.59,'Random',0.439,'SomeRate_23Y',8.09,0.137,0.6534
'CNT_321RH   ','SESS_R0OL0  ',28982,62.367,16.917,9.16,0.4452,26.349,'5',3.876,'Random',8.16,'Spam',0.422,'SomeRate_F4K',1.00,0.823,0.9954
'CNT_R6YMB   ','SESS_DVVXK  ',16889,40.435,40.600,0.06,0.2180,83.398,'5',0.760,'Random',1.06,'Spam',0.401,'SomeRate_EOV',6.26,0.973,0.3859
'CNT_PBH3D   ','SESS_YE160  ',28137,63.240,12.619,4.18,0.6187,60.604,'4',5.288,'Normal',9.57,'Normal',0.150,'SomeRate_VFC',2.96,0.775,0.9357
'CNT_7V7FQ   ','SESS_XPBYW  ',4365,85.600,5.625,1.47,0.5617,99.744,'5',9.235,'Spam',5.09,'Normal',0.242,'SomeRate_U9W',1.95,0.520,0.6214
'CNT_EEQ0H   ','SESS_2C7BH  ',7457,55.516,18.896,4.29,0.9695,80.835,'1',1.314,'Random',8.89,'Normal',0.768,'SomeRate_EJX',0.40,0.221,0.4056
'CNT_4VLF0   ','SESS_AL5LS  ',39314,92.954,82.019,5.95,0.9078,39.255,'4',7.729,'Trending',1.79,'Random',0.312,'SomeRate_HIQ',7.51,0.564,0.7594
'CNT_R5FIU   ','SESS_FS9NJ  ',22299,26.029,85.266,5.31,0.9048,37.517,'2',4.423,'Trending',1.18,'Normal',0.871,'SomeRate_M0V',4.70,0.073,0.4499
'CNT_STBFP   ','SESS_4I09G  ',12338,70.932,5.353,8.89,0.9515,71.377,'2',2.288,'Random',0.55,'Normal',0.338,'SomeRate_DFQ',2.82,0.450,0.0579
'CNT_U7H1J   ','SESS_ZDPBJ  ',14412,36.810,75.089,3.00,0.9313,0.589,'4',6.795,'Random',6.44,'Spam',0.309,'SomeRate_R7G',7.54,0.968,0.8952
'CNT_3KU59   ','SESS_830EB  ',42582,85.371,42.506,1.41,0.4698,13.386,'1',4.753,'Normal',0.88,'Targeted',0.335,'SomeRate_I6L',5.46,0.349,0.5638
'CNT_VS16K   ','SESS_T76WH  ',12930,4.864,63.727,7.22,0.5758,5.995,'5',7.319,'Trending',3.12,'Random',0.822,'SomeRate_V1Y',5.85,0.102,0.3054
'CNT_ZIOAW   ','SESS_379GJ  ',17902,96.121,10.808,1.00,0.1037,96.617,'5',3.366,'Trending',4.93,'Targeted',0.278,'SomeRate_Y6W',8.58,0.760,0.2048
'CNT_3FY6K   ','SESS_E3VI7  ',4678,43.241,18.009,4.27,0.3750,37.187,'5',1.226,'Random',5.18,'Normal',0.501,'SomeRate_QJ6',7.21,0.996,0.3836
'CNT_1DBK6   ','SESS_UDWH8  ',7776,17.553,75.903,8.75,0.6546,15.237,'2',9.703,'Normal',0.52,'Normal',0.800,'SomeRate_XAC',4.75,0.249,0.5770
'CNT_8C32S   ','SESS_OS97F  ',22881,46.890,21.477,5.18,0.7958,13.759,'2',9.104,'Spam',3.28,'Spam',0.177,'SomeRate_PK0',9.06,0.209,0.9659
'CNT_RDY1O   ','SESS_7LLHL  ',38313,97.526,59.475,0.68,0.5269,70.750,'3',1.069,'Random',2.84,'Spam',0.735,'SomeRate_2ZD',1.95,0.997,0.2541
'CNT_TQFGD   ','SESS_A2FLG  ',36368,12.831,41.335,1.06,0.9523,66.994,'5',5.933,'Spam',8.06,'Normal',0.941,'SomeRate_SJC',6.50,0.620,0.8860
'CNT_IC7NU   ','SESS_AOEZL  ',33850,63.712,68.128,5.79,0.2375,37.352,'2',9.794,'Spam',6.38,'Random',0.285,'SomeRate_1UT',7.33,0.195,0.2496
'CNT_UJFN9   ','SESS_SHVTJ  ',27091,34.737,61.327,4.75,0.7575,39.365,'1',9.338,'Spam',2.77,'Targeted',0.558,'SomeRate_EBL',6.00,0.199,0.8936
'CNT_X33UM   ','SESS_KPECT  ',32384,4.406,14.655,0.40,0.4467,34.621,'4',3.171,'Normal',2.09,'Random',0.951,'SomeRate_0AN',0.15,0.382,0.8978
'CNT_15R9T   ','SESS_U200I  ',48815,58.344,88.327,3.23,0.5017,76.134,'1',5.253,'Spam',6.95,'Spam',0.932,'SomeRate_5WZ',6.27,0.991,0.5199
'CNT_TTAT1   ','SESS_B8IT3  ',3436,47.274,24.218,8.95,0.9295,32.979,'2',1.969,'Random',7.31,'Spam',0.260,'SomeRate_SC9',4.83,0.744,0.0655
'CNT_EB3UL   ','SESS_G3G87  ',28033,99.454,76.022,7.11,0.2120,95.583,'4',7.241,'Normal',2.39,'Normal',0.999,'SomeRate_UYA',5.58,0.364,0.6324
'CNT_8IXQR   ','SESS_DXAQ7  ',29551,23.634,5.875,9.07,0.1095,89.741,'2',6.023,'Trending',7.02,'Spam',0.436,'SomeRate_6OK',3.88,0.945,0.5050
'CNT_DZ2IP   ','SESS_4RZEO  ',25596,57.035,97.418,3.59,0.8255,25.480,'3',1.798,'Spam',7.00,'Spam',0.086,'SomeRate_NCG',8.10,0.543,0.4022
'CNT_39T1Z   ','SESS_J7MUS  ',26043,99.509,35.718,0.17,0.8403,67.159,'1',3.862,'Random',8.64,'Targeted',0.878,'SomeRate_V8B',5.34,0.476,0.0204
'CNT_RATNF   ','SESS_6Y8N2  ',44077,50.735,71.700,2.54,0.2506,38.946,'5',6.474,'Normal',4.37,'Targeted',0.151,'SomeRate_8M0',9.99,0.695,0.7939
'CNT_I60JD   ','SESS_85B89  ',1475,97.082,41.086,0.93,0.3108,21.707,'2',6.541,'Random',5.21,'Spam',0.845,'SomeRate_ZFV',2.35,0.846,0.0115
'CNT_3JRE6   ','SESS_S08Y3  ',14125,94.739,45.493,7.48,0.2444,17.601,'3',8.148,'Trending',0.61,'Spam',0.420,'SomeRate_4WX',2.11,0.982,0.6310
'CNT_J1XDY   ','SESS_38AQD  ',49092,22.965,40.028,6.76,0.1068,89.929,'3',5.310,'Trending',2.86,'Spam',0.759,'SomeRate_E76',9.32,0.344,0.4277
'CNT_WFTIN   ','SESS_V9P6H  ',31916,82.507,15.485,2.17,0.3206,27.339,'4',7.960,'Trending',6.49,'Random',0.563,'SomeRate_4RD',7.79,0.603,0.4701
'CNT_KDN6F   ','SESS_VSCY8  ',17367,7.482,91.321,1.32,0.0179,47.841,'4',4.102,'Random',8.67,'Targeted',0.524,'SomeRate_1GW',6.98,0.050,0.0234
'CNT_F74Z2   ','SESS_2NVMV  ',26949,81.418,61.335,0.51,0.7932,55.676,'3',6.203,'Normal',1.98,'Random',0.884,'SomeRate_37O',6.91,0.024,0.6305
'CNT_2JOL7   ','SESS_0TGL2  ',39827,77.589,4.650,7.43,0.8666,68.949,'3',5.528,'Spam',7.66,'Targeted',0.263,'SomeRate_F47',7.09,0.789,0.3486
'CNT_GT579   ','SESS_CFPVR  ',35744,63.665,50.434,6.20,0.8007,3.115,'3',4.284,'Spam',3.96,'Targeted',0.310,'SomeRate_AAT',7.72,0.079,0.0392
'CNT_22BPQ   ','SESS_RC6ZY  ',21620,21.838,16.894,3.14,0.5723,97.621,'5',0.144,'Normal',3.92,'Random',0.479,'SomeRate_8O5',1.73,0.968,0.9479
'CNT_BD3S1   ','SESS_IYS0N  ',6653,65.494,84.256,6.24,0.4371,12.829,'5',1.492,'Spam',0.19,'Normal',0.035,'SomeRate_WNA',4.28,0.643,0.2329
'CNT_0N0C8   ','SESS_4S0TC  ',40395,84.529,73.947,6.96,0.7262,70.607,'3',4.095,'Spam',4.86,'Targeted',0.126,'SomeRate_O4R',5.44,0.232,0.9297
'CNT_IANYB   ','SESS_V8HVG  ',30504,16.400,17.010,0.08,0.6365,16.045,'5',6.730,'Trending',3.63,'Random',0.203,'SomeRate_ZWZ',6.81,0.327,0.7098
'CNT_GU0V0   ','SESS_H9ABJ  ',16340,88.784,3.118,7.36,0.5832,59.579,'5',9.945,'Random',1.04,'Spam',0.831,'SomeRate_JDV',8.64,0.303,0.4477
'CNT_KLZYE   ','SESS_MB1GY  ',34735,41.870,4.062,4.66,0.0838,75.287,'2',1.585,'Trending',4.08,'Normal',0.407,'SomeRate_L5O',2.00,0.805,0.2001
'CNT_O4XHQ   ','SESS_B8Y27  ',7244,9.639,54.070,2.41,0.2354,12.740,'1',7.706,'Random',2.06,'Targeted',0.048,'SomeRate_2J9',9.21,0.754,0.8735
'CNT_UTYUM   ','SESS_S60G7  ',32986,48.064,21.727,2.92,0.5375,94.627,'4',1.203,'Trending',3.21,'Random',0.199,'SomeRate_M5Q',1.24,0.515,0.4365
'CNT_GEO5U   ','SESS_LJPXM  ',12658,98.023,46.585,8.50,0.0533,60.741,'3',9.127,'Random',7.41,'Targeted',0.447,'SomeRate_WW2',4.04,0.608,0.9036
'CNT_2CFPW   ','SESS_E2M5T  ',39784,69.746,57.125,3.71,0.3717,63.935,'5',7.839,'Trending',6.52,'Spam',0.067,'SomeRate_SOM',1.50,0.503,0.1165
'CNT_7VF0V   ','SESS_3NEH8  ',42377,90.073,19.174,5.68,0.7165,10.254,'5',6.190,'Random',2.53,'Spam',0.503,'SomeRate_LSG',6.61,0.557,0.7991
'CNT_D2VS3   ','SESS_XYK4W  ',12744,92.622,68.949,9.88,0.6327,37.540,'3',5.205,'Spam',6.62,'Normal',0.154,'SomeRate_OEZ',0.61,0.415,0.8376
'CNT_ZBGYS   ','SESS_XA7T3  ',39471,97.308,76.618,9.87,0.8608,78.732,'2',3.965,'Spam',3.02,'Spam',0.168,'SomeRate_HFC',3.69,0.341,0.3602
'CNT_9HPAP   ','SESS_LP1GP  ',41362,12.085,12.196,8.08,0.7281,48.577,'2',3.500,'Normal',5.39,'Random',0.362,'SomeRate_NP5',3.62,0.399,0.3982
'CNT_CQHC2   ','SESS_6B4GL  ',14635,21.998,82.312,5.34,0.0475,58.925,'1',6.871,'Normal',7.59,'Normal',0.957,'SomeRate_OO3',1.09,0.582,0.8018
'CNT_2C1H0   ','SESS_43V5J  ',26796,45.780,66.746,9.13,0.7260,26.299,'4',8.685,'Trending',4.83,'Spam',0.694,'SomeRate_QMC',9.15,0.064,0.8866
'CNT_EU46I   ','SESS_U4SY5  ',21602,13.622,27.931,2.49,0.5334,20.027,'3',4.147,'Trending',6.72,'Targeted',0.457,'SomeRate_Q1Z',6.07,0.108,0.5333
'CNT_YOIMO   ','SESS_Z4M1A  ',12855,13.821,40.870,2.56,0.4480,82.017,'5',6.787,'Normal',5.13,'Normal',0.711,'SomeRate_GBW',9.26,0.007,0.4472
'CNT_WSMB0   ','SESS_2V339  ',37783,37.358,57.699,4.95,0.1120,22.523,'2',6.599,'Spam',6.18,'Random',0.488,'SomeRate_EEI',1.62,0.156,0.6231
'CNT_P78HX   ','SESS_LBV9T  ',4147,52.347,11.076,1.18,0.7559,73.421,'5',5.154,'Random',6.71,'Normal',0.115,'SomeRate_V0H',1.09,0.303,0.6539
'CNT_TCWJJ   ','SESS_4C78G  ',36539,15.233,97.620,5.07,0.9445,5.729,'4',1.515,'Spam',2.78,'Spam',0.617,'SomeRate_H6J',7.43,0.139,0.8010
'CNT_4614R   ','SESS_Y03V0  ',46122,21.911,96.054,2.92,0.9548,95.435,'1',2.406,'Normal',1.28,'Spam',0.562,'SomeRate_03E',4.83,0.522,0.0259
'CNT_1GB9L   ','SESS_8U6XL  ',46121,7.360,96.785,5.89,0.2379,75.160,'2',9.129,'Random',9.40,'Spam',0.500,'SomeRate_88Y',9.30,0.287,0.2050
'CNT_A7HFD   ','SESS_Y2XL4  ',48631,49.439,9.745,2.17,0.6064,47.086,'4',4.175,'Normal',3.57,'Spam',0.080,'SomeRate_7RU',3.03,0.623,0.2646
'CNT_MHWGA   ','SESS_DIAXQ  ',42215,4.311,52.997,0.35,0.6262,37.833,'3',4.231,'Trending',4.45,'Spam',0.013,'SomeRate_3DZ',6.62,0.318,0.4406
'CNT_KMHWP   ','SESS_FTPPL  ',42560,93.167,75.822,1.02,0.6799,83.276,'2',5.278,'Normal',1.01,'Random',0.482,'SomeRate_1FH',1.83,0.011,0.9249
'CNT_41OOA   ','SESS_0MNK0  ',29006,17.606,41.535,7.09,0.5530,43.257,'4',5.752,'Spam',7.90,'Spam',0.603,'SomeRate_DIQ',6.98,0.855,0.2160
'CNT_49BAF   ','SESS_KGVH6  ',28293,29.373,46.950,3.73,0.9416,27.604,'4',5.910,'Trending',4.97,'Spam',0.646,'SomeRate_566',6.96,0.608,0.1834
'CNT_EYOTY   ','SESS_O1F2P  ',10500,2.616,20.425,7.58,0.4328,39.913,'5',1.757,'Spam',0.68,'Normal',0.754,'SomeRate_PRA',3.88,0.030,0.3801
'CNT_2DGN2   ','SESS_HCN9L  ',27462,57.391,93.435,7.72,0.2176,29.482,'1',7.750,'Spam',3.54,'Spam',0.704,'SomeRate_FOR',6.64,0.904,0.2107
'CNT_P02UY   ','SESS_FR0NR  ',21911,62.038,47.722,5.94,0.2419,44.189,'1',8.886,'Random',7.13,'Targeted',0.386,'SomeRate_V91',6.45,0.959,0.7829
'CNT_X623E   ','SESS_34PBB  ',34369,67.255,22.435,0.97,0.2718,86.094,'5',6.124,'Spam',7.25,'Targeted',0.043,'SomeRate_8H6',2.51,0.287,0.4527
'CNT_NM2R3   ','SESS_W27HV  ',9419,45.643,62.790,1.89,0.8286,60.823,'2',0.334,'Trending',5.28,'Normal',0.824,'SomeRate_0SP',9.17,0.746,0.4945
'CNT_LH9ZM   ','SESS_VU5WA  ',16844,68.438,24.147,2.20,0.8237,87.013,'5',4.366,'Random',2.81,'Targeted',0.727,'SomeRate_FJM',9.51,0.685,0.0565
'CNT_LLDAU   ','SESS_LCFNZ  ',12407,96.809,69.504,1.73,0.7285,83.347,'2',2.855,'Normal',1.62,'Normal',0.081,'SomeRate_30L',8.24,0.117,0.2590
'CNT_I5O9N   ','SESS_JW32X  ',21304,43.670,36.911,2.85,0.8404,67.209,'1',9.372,'Trending',9.80,'Random',0.636,'SomeRate_3R2',9.12,0.076,0.9569
'CNT_RK6ZN   ','SESS_7FEOC  ',33268,68.857,14.188,2.53,0.3998,3.921,'3',3.732,'Normal',9.40,'Spam',0.134,'SomeRate_36Q',6.10,0.604,0.4801
'CNT_YZ1AN   ','SESS_GXTNJ  ',4222,53.077,40.165,8.44,0.1104,94.270,'1',0.087,'Trending',0.61,'Targeted',0.424,'SomeRate_5SN',2.62,0.279,0.0042
'CNT_2TTTS   ','SESS_MP9O3  ',5682,16.876,61.750,3.60,0.1642,0.420,'5',7.611,'Random',9.74,'Spam',0.631,'SomeRate_V7L',3.32,0.872,0.7691
'CNT_CL4EQ   ','SESS_UXS96  ',29744,25.421,2.135,1.15,0.1000,7.771,'4',5.988,'Random',5.63,'Random',0.395,'SomeRate_IZF',0.20,0.608,0.5587
'CNT_1MSJD   ','SESS_GTR2V  ',4467,5.697,13.963,5.11,0.5859,2.386,'1',8.790,'Random',7.64,'Targeted',0.977,'SomeRate_NR8',1.85,0.907,0.9292
'CNT_EIDJP   ','SESS_ZDDXN  ',45663,87.297,24.162,0.85,0.5102,33.583,'2',2.877,'Trending',9.94,'Targeted',0.655,'SomeRate_RUY',1.98,0.686,0.2627
'CNT_PCTLV   ','SESS_0H0Q3  ',37468,20.825,90.864,6.45,0.9922,8.810,'5',3.493,'Spam',3.60,'Spam',0.653,'SomeRate_5YA',9.99,0.671,0.2243
'CNT_5BE00   ','SESS_BU1D3  ',2281,77.858,15.168,2.82,0.8111,39.702,'1',4.371,'Random',4.94,'Random',0.822,'SomeRate_CND',7.32,0.638,0.3532
'CNT_Y21FN   ','SESS_X7U9Q  ',6091,74.311,35.352,7.70,0.7770,49.219,'3',7.541,'Trending',9.91,'Normal',0.554,'SomeRate_YCX',8.81,0.481,0.5688
'CNT_CIKCR   ','SESS_V9PPL  ',24162,7.904,45.062,3.01,0.4731,55.570,'4',5.004,'Random',9.07,'Spam',0.789,'SomeRate_CJR',6.24,0.754,0.6304
'CNT_K8L9B   ','SESS_B2SVQ  ',29624,5.852,46.184,1.74,0.8852,9.494,'2',5.044,'Spam',9.27,'Spam',0.926,'SomeRate_MBK',5.28,0.063,0.2898
'CNT_6FJ0B   ','SESS_GTM4P  ',33996,83.996,99.605,8.41,0.7283,57.342,'2',6.976,'Trending',5.96,'Random',0.765,'SomeRate_2O1',7.92,0.993,0.3645
'CNT_63GGZ   ','SESS_1LZYG  ',43021,7.589,98.590,0.97,0.8154,41.960,'2',7.716,'Trending',1.97,'Targeted',0.548,'SomeRate_HAE',2.42,0.912,0.5044
'CNT_BI8FE   ','SESS_PYPDT  ',369,15.501,37.351,9.57,0.7415,8.063,'1',3.884,'Trending',5.56,'Targeted',0.138,'SomeRate_JDX',0.64,0.354,0.6415
'CNT_9H9LV   ','SESS_1UHGV  ',13483,99.861,81.910,1.88,0.2670,27.594,'2',4.291,'Spam',7.91,'Normal',0.019,'SomeRate_8B7',2.19,0.080,0.5675
'CNT_9QLOO   ','SESS_J3AP6  ',84,74.450,38.088,3.33,0.2156,80.949,'5',8.575,'Spam',2.63,'Random',0.525,'SomeRate_9I4',0.54,0.137,0.8269
'CNT_78LHF   ','SESS_XPLEE  ',49067,40.491,99.571,4.47,0.1278,6.866,'5',3.957,'Random',6.10,'Spam',0.611,'SomeRate_BKW',7.66,0.370,0.8069
'CNT_DM7MF   ','SESS_85SPV  ',21666,97.138,69.992,4.61,0.3387,78.804,'4',5.189,'Normal',9.97,'Random',0.055,'SomeRate_ERI',9.99,0.249,0.9015
'CNT_88L1L   ','SESS_2GGQ7  ',13161,62.182,67.131,6.87,0.5767,37.306,'5',2.625,'Trending',6.77,'Random',0.600,'SomeRate_W4K',8.53,0.385,0.2451
'CNT_ECCOH   ','SESS_Q8V5S  ',8317,93.644,31.117,2.96,0.7501,27.825,'2',5.977,'Normal',2.24,'Normal',0.147,'SomeRate_FXO',3.86,0.769,0.7660
'CNT_DC7Z0   ','SESS_BGF7B  ',41502,28.759,16.157,3.29,0.7667,11.733,'1',5.647,'Spam',8.25,'Normal',0.238,'SomeRate_QWY',5.21,0.332,0.3706
'CNT_9UJ85   ','SESS_4EUR6  ',680,51.257,96.209,2.86,0.3722,62.070,'1',1.975,'Trending',7.47,'Random',0.433,'SomeRate_DJ8',8.95,0.868,0.5126
'CNT_85253   ','SESS_IGT2D  ',37058,88.658,47.798,7.78,0.5870,93.205,'5',4.549,'Random',7.91,'Targeted',0.695,'SomeRate_H5U',8.26,0.102,0.1651
'CNT_L7VRK   ','SESS_2588M  ',7207,78.477,33.813,9.80,0.9861,79.039,'5',9.021,'Spam',7.74,'Normal',0.430,'SomeRate_08J',5.23,0.732,0.7458
'CNT_H2S3Y   ','SESS_KNAOL  ',1175,40.765,61.938,3.10,0.6980,46.592,'4',1.298,'Spam',7.20,'Random',0.966,'SomeRate_KLS',6.25,0.707,0.8585
'CNT_IGF6A   ','SESS_QQ5OM  ',39378,28.188,13.641,7.31,0.5726,94.731,'1',2.013,'Random',8.17,'Normal',0.945,'SomeRate_UW7',1.27,0.713,0.5385
'CNT_R7V45   ','SESS_485U1  ',36891,26.915,12.257,9.42,0.8367,69.080,'1',8.881,'Trending',7.51,'Normal',0.722,'SomeRate_E9O',5.02,0.175,0.7094
'CNT_8TW6K   ','SESS_0284I  ',7817,78.392,77.100,9.34,0.1399,70.587,'3',6.376,'Spam',3.63,'Random',0.859,'SomeRate_A9V',8.79,0.949,0.1378
'CNT_OL9KB   ','SESS_W04H2  ',7532,10.682,79.683,8.66,0.7479,13.622,'4',1.526,'Random',1.75,'Random',0.064,'SomeRate_HJE',8.13,0.956,0.3167
'CNT_B244N   ','SESS_WCTPJ  ',28194,84.521,66.960,8.04,0.3417,28.300,'3',7.729,'Spam',4.16,'Targeted',0.504,'SomeRate_CR8',2.29,0.996,0.4068
'CNT_SXPN0   ','SESS_MKN5H  ',33647,63.602,35.022,1.98,0.8685,76.536,'2',7.946,'Trending',2.68,'Random',0.555,'SomeRate_JE8',3.33,0.994,0.8451
'CNT_SMAVT   ','SESS_4WMBN  ',16942,17.434,92.070,7.26,0.8218,49.015,'4',6.389,'Random',2.33,'Random',0.781,'SomeRate_JBQ',1.39,0.784,0.0020
'CNT_K69DG   ','SESS_SYFEU  ',7826,84.580,40.400,0.34,0.1701,70.843,'5',0.620,'Random',2.35,'Spam',0.572,'SomeRate_OLB',4.92,0.297,0.9841
'CNT_XS588   ','SESS_X4YYR  ',45140,52.063,97.361,0.67,0.1287,12.620,'1',0.998,'Spam',4.02,'Spam',0.872,'SomeRate_61A',7.99,0.941,0.3506
'CNT_AWB8S   ','SESS_16I2H  ',37933,26.617,21.886,2.65,0.3863,55.174,'5',2.690,'Normal',9.82,'Normal',0.682,'SomeRate_WU9',8.41,0.720,0.7518
'CNT_TULR1   ','SESS_MIUFE  ',20197,35.388,50.460,2.80,0.8586,80.915,'1',4.771,'Normal',8.69,'Targeted',0.834,'SomeRate_IK3',5.51,0.646,0.1633
'CNT_7CFRM   ','SESS_EU7E1  ',15160,46.353,69.812,7.03,0.5451,67.643,'3',6.811,'Spam',8.16,'Targeted',0.870,'SomeRate_VSC',3.76,0.134,0.1334
'CNT_JVVFU   ','SESS_MB46N  ',23595,23.671,81.411,6.13,0.2471,18.570,'2',5.883,'Random',6.06,'Targeted',0.750,'SomeRate_Q95',6.87,0.634,0.2599
'CNT_G9Q5M   ','SESS_U871G  ',37526,45.465,37.952,5.91,0.6702,14.694,'5',8.621,'Normal',9.08,'Random',0.165,'SomeRate_IMO',6.64,0.201,0.3736
'CNT_175TQ   ','SESS_NQ9PR  ',49181,83.369,11.534,6.27,0.9832,87.992,'1',8.945,'Trending',4.17,'Normal',0.075,'SomeRate_IJM',9.73,0.593,0.6410
'CNT_TSQU9   ','SESS_KV1YD  ',36565,9.868,54.086,0.06,0.6608,76.356,'4',6.760,'Trending',9.69,'Spam',0.638,'SomeRate_FKA',8.02,0.005,0.3494
'CNT_9OM6P   ','SESS_8BIJ1  ',37866,23.419,1.540,0.18,0.3814,78.523,'3',1.216,'Random',4.55,'Normal',0.982,'SomeRate_9AT',3.11,0.707,0.5900
'CNT_VJHAD   ','SESS_YT7Y9  ',18025,15.253,19.845,0.17,0.2168,15.543,'3',3.740,'Random',5.20,'Random',0.940,'SomeRate_FWE',7.22,0.095,0.6943
'CNT_XYWI8   ','SESS_QCP99  ',31113,65.624,44.216,4.49,0.6949,13.405,'5',3.088,'Random',6.71,'Targeted',0.317,'SomeRate_AEB',8.07,0.666,0.4496
'CNT_R859A   ','SESS_ZYTMT  ',11993,30.795,25.222,7.40,0.0720,68.488,'5',9.723,'Normal',4.14,'Targeted',0.376,'SomeRate_V40',3.09,0.845,0.8903
'CNT_3Y288   ','SESS_V0DQ0  ',18008,2.573,36.558,5.25,0.2930,60.256,'5',7.522,'Trending',9.84,'Spam',0.312,'SomeRate_BVL',9.74,0.341,0.5892
'CNT_SIDXQ   ','SESS_7Q53O  ',43083,32.962,19.959,7.50,0.3432,91.913,'5',7.026,'Trending',3.34,'Random',0.495,'SomeRate_TQ3',5.28,0.442,0.1663
'CNT_BMARB   ','SESS_ZHIJB  ',40929,14.530,56.396,3.74,0.9049,79.131,'1',6.261,'Normal',2.22,'Targeted',0.376,'SomeRate_IC3',3.64,0.970,0.8809
'CNT_7WXIX   ','SESS_VDVM5  ',34281,99.196,70.628,5.60,0.0141,5.019,'1',4.626,'Normal',2.21,'Spam',0.441,'SomeRate_3OR',5.06,0.241,0.1908
'CNT_HHU4K   ','SESS_6WJVB  ',40948,6.299,28.529,8.20,0.9126,94.760,'4',0.979,'Trending',5.83,'Targeted',0.068,'SomeRate_3JN',2.05,0.658,0.6323
'CNT_90UBP   ','SESS_AI2VG  ',11723,55.346,27.726,5.69,0.5483,71.190,'4',8.924,'Trending',0.00,'Targeted',0.850,'SomeRate_EKW',9.06,0.222,0.6767
'CNT_85EGW   ','SESS_03NZL  ',15315,27.346,4.870,7.06,0.8498,15.587,'2',3.155,'Trending',0.19,'Random',0.977,'SomeRate_LK9',8.85,0.303,0.1165
'CNT_I26SL   ','SESS_6V6K3  ',32305,37.890,53.188,3.30,0.1329,5.137,'3',2.542,'Random',9.69,'Targeted',0.410,'SomeRate_IKT',4.87,0.374,0.0553
'CNT_BLINW   ','SESS_P66J3  ',24549,51.588,36.363,5.04,0.9553,79.800,'3',7.761,'Spam',9.55,'Random',0.643,'SomeRate_CDH',2.63,0.275,0.2234
'CNT_8MKXU   ','SESS_LRLQI  ',39263,92.987,14.296,5.80,0.0546,18.130,'2',7.086,'Random',3.20,'Normal',0.056,'SomeRate_T3A',3.17,0.184,0.5592
'CNT_5HMFC   ','SESS_PNATW  ',18924,39.793,76.890,0.78,0.2490,64.740,'3',9.133,'Trending',5.40,'Targeted',0.209,'SomeRate_1WT',9.38,0.671,0.2241
'CNT_125ZZ   ','SESS_XF7V0  ',2077,49.798,8.172,8.20,0.1789,9.798,'3',4.832,'Random',6.71,'Normal',0.312,'SomeRate_HBS',4.29,0.856,0.6119
