'TECH_NRDPG  ','NET_ILXEN   ','MSG_MC5YJ   ','192.168.244.196',0.995,3,0.6041,1,'Yes',19,NULL,0.678,0.03663
'TECH_DP3X4  ','NET_G3ZOQ   ','MSG_F6QIM   ','192.168.25.35',0.744,30,0.2674,4,'Suspected',6,NULL,0.724,0.88473
'TECH_YT4J6  ','NET_M72P1   ','MSG_U44V6   ','192.168.196.15',0.259,47,0.5091,9,'Yes',17,NULL,0.883,0.62683
'TECH_RMJ7L  ','NET_2APXR   ','MSG_LNFSY   ','192.168.183.101',0.308,1,0.4531,7,'No',2,NULL,0.344,0.30799
'TECH_5OQEO  ','NET_ZI99H   ','MSG_HBHVP   ','192.168.61.190',0.636,0,0.8809,6,'Suspected',15,NULL,0.416,0.72654
'TECH_6ZOZO  ','NET_QRGE1   ','MSG_16LDJ   ','192.168.108.239',0.897,36,0.8031,1,'Suspected',18,NULL,0.579,0.78339
'TECH_5XEH8  ','NET_DSG05   ','MSG_TOK7C   ','192.168.164.129',0.583,20,0.2323,7,'Yes',5,NULL,0.680,0.14285
'TECH_BREKD  ','NET_8663D   ','MSG_DZ39Z   ','192.168.241.217',0.112,1,0.4645,7,'Suspected',13,NULL,0.053,0.81082
'TECH_RXLXQ  ','NET_GZZ3M   ','MSG_ED3NC   ','192.168.238.12',0.738,48,0.0887,10,'Yes',3,NULL,0.943,0.00475
'TECH_2TX1M  ','NET_YP8XK   ','MSG_AS8FG   ','192.168.153.67',0.454,27,0.3110,9,'Suspected',5,NULL,0.316,0.80509
'TECH_CM8RS  ','NET_BYSD9   ','MSG_40J68   ','192.168.231.208',0.229,15,0.3041,9,'Suspected',5,NULL,0.678,0.87465
'TECH_34L9A  ','NET_XIU5T   ','MSG_KYWL5   ','192.168.178.48',0.673,34,0.1002,5,'No',12,NULL,0.353,0.09032
'TECH_2Q6Y9  ','NET_WD5O6   ','MSG_R57CP   ','192.168.119.65',0.125,7,0.6250,7,'Suspected',20,NULL,0.714,0.52175
'TECH_H9LPP  ','NET_PT6RA   ','MSG_58UDE   ','192.168.12.11',0.470,9,0.3728,2,'Suspected',9,NULL,0.190,0.67720
'TECH_2PDG0  ','NET_POHXL   ','MSG_JGCU3   ','192.168.246.222',0.672,36,0.3633,5,'No',11,NULL,0.825,0.48265
'TECH_HDA63  ','NET_OYOUO   ','MSG_EPJXC   ','192.168.226.19',0.229,29,0.2961,4,'Yes',19,NULL,0.554,0.31777
'TECH_T76L2  ','NET_NFSBV   ','MSG_PXFF2   ','192.168.204.125',0.265,7,0.0640,7,'Yes',11,NULL,0.470,0.49309
'TECH_TNFPN  ','NET_40N3L   ','MSG_DKSM7   ','192.168.21.97',0.712,18,0.5745,4,'Suspected',10,NULL,0.843,0.95427
'TECH_RQRWR  ','NET_ALM3I   ','MSG_O0PJJ   ','192.168.202.59',0.843,46,0.8347,4,'No',17,NULL,0.303,0.44119
'TECH_U6RD2  ','NET_58BNI   ','MSG_ESRQH   ','192.168.227.49',0.659,20,0.5170,1,'No',9,NULL,0.467,0.88275
'TECH_BEFG9  ','NET_81XRS   ','MSG_NIQ0L   ','192.168.103.85',0.168,31,0.7825,1,'Suspected',1,NULL,0.135,0.50906
'TECH_NNO1R  ','NET_A9W45   ','MSG_DGC8B   ','192.168.232.29',0.289,26,0.5227,2,'Suspected',18,NULL,0.352,0.59178
'TECH_P2YTU  ','NET_DWYHJ   ','MSG_PH7QR   ','192.168.47.13',0.289,29,0.7664,8,'No',5,NULL,0.260,0.82953
'TECH_C3RX3  ','NET_MKGL5   ','MSG_R8312   ','192.168.63.152',0.296,11,0.5244,2,'Suspected',19,NULL,0.233,0.82325
'TECH_9WTOG  ','NET_ZWAF7   ','MSG_0H0ZZ   ','192.168.67.243',0.166,15,0.8103,9,'No',8,NULL,0.916,0.00792
'TECH_B6F6S  ','NET_QO8RO   ','MSG_IDF97   ','192.168.51.86',0.502,41,0.2264,7,'No',18,NULL,0.810,0.26874
'TECH_W9A2P  ','NET_UKVQD   ','MSG_MXBE1   ','192.168.60.22',0.615,50,0.8755,6,'No',8,NULL,0.259,0.57564
'TECH_7I8CH  ','NET_ZVQPZ   ','MSG_NYLR5   ','192.168.247.128',0.841,15,0.6801,2,'No',16,NULL,0.177,0.48711
'TECH_JD5VN  ','NET_VC141   ','MSG_MWT57   ','192.168.186.197',0.016,9,0.5157,5,'Suspected',6,NULL,0.764,0.34159
'TECH_Q3NAR  ','NET_0FL1T   ','MSG_EQRK3   ','192.168.94.143',0.774,15,0.9667,5,'Suspected',3,NULL,0.639,0.68215
'TECH_RJSUR  ','NET_JI71G   ','MSG_DB5ZE   ','192.168.169.25',0.448,41,0.4544,2,'Suspected',11,NULL,0.417,0.25591
'TECH_MJ3US  ','NET_IQQLJ   ','MSG_LVDW9   ','192.168.39.201',0.327,11,0.7470,0,'Yes',12,NULL,0.577,0.36341
'TECH_0FRH6  ','NET_21C0I   ','MSG_5N21Q   ','192.168.134.17',0.588,47,0.4547,3,'Suspected',19,NULL,0.010,0.85045
'TECH_145CD  ','NET_E9FK0   ','MSG_SH7H4   ','192.168.187.201',0.935,25,0.3965,4,'Yes',16,NULL,0.929,0.52992
'TECH_HU8LB  ','NET_FC1DI   ','MSG_1DD6Q   ','192.168.201.56',0.352,23,0.6754,10,'Suspected',9,NULL,0.573,0.97398
'TECH_6FELO  ','NET_2E1QP   ','MSG_MAEBJ   ','192.168.169.83',0.998,34,0.7926,4,'Suspected',7,NULL,0.666,0.52586
'TECH_V0UC1  ','NET_5EXP2   ','MSG_XKCFP   ','192.168.160.90',0.129,45,0.3865,1,'Suspected',18,NULL,0.652,0.21303
'TECH_SWJKW  ','NET_VB622   ','MSG_6UG06   ','192.168.239.230',0.375,21,0.1371,6,'Yes',2,NULL,0.705,0.88973
'TECH_80ZEM  ','NET_4A0S6   ','MSG_PJN71   ','192.168.119.199',0.007,45,0.2877,8,'No',9,NULL,0.441,0.59503
'TECH_ME3HY  ','NET_SCTNN   ','MSG_1UDDO   ','192.168.47.242',0.099,26,0.2085,1,'Yes',16,NULL,0.422,0.55976
'TECH_FJ30K  ','NET_MJK14   ','MSG_9BFI4   ','192.168.176.157',0.383,50,0.1477,9,'Yes',17,NULL,0.962,0.90035
'TECH_6C4XM  ','NET_D9R85   ','MSG_L84EB   ','192.168.223.139',0.364,28,0.0902,6,'Yes',19,NULL,0.862,0.09902
'TECH_NU0NU  ','NET_W9RKF   ','MSG_QENYD   ','192.168.61.166',0.424,44,0.4120,8,'Suspected',4,NULL,0.514,0.72317
'TECH_LAFZN  ','NET_DWDKE   ','MSG_W5XAS   ','192.168.74.105',0.278,28,0.2009,7,'No',11,NULL,0.912,0.21026
'TECH_76ZET  ','NET_CGRWZ   ','MSG_Y8WEB   ','192.168.62.254',0.812,5,0.0073,1,'No',2,NULL,0.834,0.77504
'TECH_41Q4L  ','NET_PCN4A   ','MSG_61K3F   ','192.168.210.9',0.363,34,0.9804,4,'No',12,NULL,0.818,0.84549
'TECH_QS3KY  ','NET_S7S8N   ','MSG_FX75O   ','192.168.74.173',0.281,34,0.9405,0,'Suspected',7,NULL,0.546,0.29779
'TECH_6PVBI  ','NET_35I7M   ','MSG_14A2I   ','192.168.132.190',0.225,24,0.9298,4,'Suspected',11,NULL,0.768,0.57045
'TECH_WI2TE  ','NET_5ZHS0   ','MSG_0AN1P   ','192.168.55.24',0.918,2,0.9246,3,'Suspected',13,NULL,0.268,0.64786
'TECH_B8NWB  ','NET_PZRIN   ','MSG_37J51   ','192.168.245.233',0.652,38,0.7840,7,'No',12,NULL,0.546,0.76824
'TECH_CU687  ','NET_T7ONA   ','MSG_T3P53   ','192.168.64.12',0.337,12,0.0766,6,'No',13,NULL,0.933,0.34781
'TECH_P764F  ','NET_Y4UDE   ','MSG_AU0ZD   ','192.168.100.166',0.862,3,0.7140,9,'Suspected',7,NULL,0.917,0.65068
'TECH_YU8WN  ','NET_C2MZA   ','MSG_VJ0SN   ','192.168.86.161',0.589,44,0.5572,0,'Suspected',3,NULL,0.774,0.58660
'TECH_B1LXH  ','NET_NTHVJ   ','MSG_Q6L5Q   ','192.168.44.104',0.533,45,0.2744,0,'No',3,NULL,0.104,0.40472
'TECH_UPG41  ','NET_MY10F   ','MSG_TJOX6   ','192.168.101.100',0.274,17,0.7722,2,'Yes',20,NULL,0.897,0.33211
'TECH_0EPJX  ','NET_RI2A3   ','MSG_RPW04   ','192.168.117.195',0.997,8,0.2738,1,'Yes',10,NULL,0.789,0.26349
'TECH_YQJ2C  ','NET_PMYGS   ','MSG_RK5B9   ','192.168.111.239',0.137,39,0.5284,9,'Suspected',3,NULL,0.714,0.87402
'TECH_0OHHD  ','NET_8RA0P   ','MSG_NBWQL   ','192.168.74.3',0.534,2,0.9939,7,'Suspected',6,NULL,0.798,0.97686
'TECH_A5GQD  ','NET_X8WZR   ','MSG_3WDQA   ','192.168.9.176',0.058,35,0.9800,2,'Suspected',16,NULL,0.175,0.75045
'TECH_AEEV3  ','NET_FW0E5   ','MSG_JQPMI   ','192.168.38.170',0.671,42,0.2698,8,'No',12,NULL,0.326,0.92397
'TECH_W01B3  ','NET_03MYY   ','MSG_VZ6PG   ','192.168.240.59',0.063,41,0.4997,7,'Yes',16,NULL,0.240,0.38900
'TECH_P88TY  ','NET_7JX9K   ','MSG_SOFWL   ','192.168.94.79',0.754,35,0.4293,6,'No',8,NULL,0.180,0.14012
'TECH_NYXH1  ','NET_0IXDK   ','MSG_VKLR4   ','192.168.13.22',0.497,22,0.8063,1,'No',3,NULL,0.075,0.37809
'TECH_U8RON  ','NET_3KQAZ   ','MSG_KP9S2   ','192.168.1.59',0.970,11,0.5056,6,'No',16,NULL,0.256,0.45338
'TECH_HD3QG  ','NET_OGIH0   ','MSG_WNJ1A   ','192.168.97.32',0.191,32,0.9558,0,'Suspected',5,NULL,0.046,0.77716
'TECH_IO5JS  ','NET_82RPX   ','MSG_FUSQ8   ','192.168.183.48',0.938,21,0.7721,10,'Suspected',16,NULL,0.013,0.10322
'TECH_AK73F  ','NET_7BZGD   ','MSG_GJ486   ','192.168.123.229',0.915,18,0.6555,2,'Suspected',20,NULL,0.596,0.32713
'TECH_04B7D  ','NET_ESYEK   ','MSG_6OEML   ','192.168.103.31',0.851,13,0.0916,8,'No',10,NULL,0.964,0.03671
'TECH_UPMYU  ','NET_UIYKD   ','MSG_J7WVD   ','192.168.255.72',0.577,23,0.8796,2,'Suspected',1,NULL,0.997,0.23831
'TECH_745N6  ','NET_MYF1E   ','MSG_9QZWE   ','192.168.46.45',0.536,10,0.4764,5,'No',13,NULL,0.439,0.76714
'TECH_HSG8Z  ','NET_HWG1U   ','MSG_4F5YZ   ','192.168.28.82',0.070,45,0.3823,7,'Suspected',12,NULL,0.019,0.37689
'TECH_WL7AF  ','NET_PM9CQ   ','MSG_A2NHS   ','192.168.20.31',0.104,28,0.1986,6,'Yes',20,NULL,0.758,0.40437
'TECH_4XR7V  ','NET_YMYJS   ','MSG_V093P   ','192.168.100.93',0.473,23,0.8498,7,'No',18,NULL,0.679,0.24022
'TECH_DSNR5  ','NET_GK6KK   ','MSG_QLZ0J   ','192.168.193.59',0.717,40,0.3269,9,'No',2,NULL,0.204,0.91587
'TECH_3S5ZL  ','NET_Z0M7Y   ','MSG_BJ6WC   ','192.168.243.155',0.348,6,0.2319,3,'No',10,NULL,0.335,0.92324
'TECH_F9M5P  ','NET_R7ASW   ','MSG_CLRTJ   ','192.168.204.161',0.460,29,0.8166,9,'Suspected',6,NULL,0.892,0.13950
'TECH_DWUKX  ','NET_3CL7P   ','MSG_QQDZA   ','192.168.29.167',0.584,44,0.4831,9,'Yes',14,NULL,0.696,0.63381
'TECH_63QZK  ','NET_NR7G8   ','MSG_BN43D   ','192.168.7.219',0.255,4,0.1611,10,'Yes',1,NULL,0.556,0.69412
'TECH_P2OXH  ','NET_NPMXC   ','MSG_SJAQ0   ','192.168.200.98',0.875,12,0.7279,6,'Suspected',10,NULL,0.495,0.54951
'TECH_MTZOQ  ','NET_SQQVW   ','MSG_QRQSK   ','192.168.80.85',0.035,15,0.0660,10,'Suspected',2,NULL,0.292,0.24195
'TECH_1MBIW  ','NET_MKF4L   ','MSG_V6EV2   ','192.168.188.39',0.055,21,0.6948,4,'No',13,NULL,0.901,0.12686
'TECH_W7BM1  ','NET_GQ9FK   ','MSG_VTCY4   ','192.168.237.164',0.222,13,0.9928,3,'Yes',1,NULL,0.615,0.38529
'TECH_5BOHW  ','NET_FZWGK   ','MSG_JJ486   ','192.168.116.85',0.258,48,0.7267,2,'No',20,NULL,0.616,0.10596
'TECH_WJT5G  ','NET_89RA1   ','MSG_SH0H7   ','192.168.201.199',0.506,42,0.8976,5,'No',3,NULL,0.098,0.62821
'TECH_S76VT  ','NET_7LBNL   ','MSG_F3V0A   ','192.168.66.13',0.770,17,0.6140,4,'No',9,NULL,0.935,0.10511
'TECH_0AR92  ','NET_44G0W   ','MSG_ERC65   ','192.168.175.144',0.907,32,0.2903,5,'No',10,NULL,0.884,0.71207
'TECH_08IDQ  ','NET_XEOKE   ','MSG_4G4VS   ','192.168.230.104',0.748,45,0.0237,2,'No',3,NULL,0.997,0.59239
'TECH_C8JD2  ','NET_7979H   ','MSG_UJDTH   ','192.168.194.196',0.506,7,0.5422,4,'Yes',16,NULL,0.602,0.27931
'TECH_VJAPI  ','NET_KYBIS   ','MSG_NUTF9   ','192.168.1.179',0.011,16,0.6305,7,'Suspected',3,NULL,0.155,0.02917
'TECH_77PYQ  ','NET_6UCJS   ','MSG_R2YIE   ','192.168.243.105',0.343,1,0.8647,4,'Suspected',17,NULL,0.300,0.51314
'TECH_EXS5E  ','NET_IF850   ','MSG_69G35   ','192.168.229.80',0.030,13,0.6358,3,'Suspected',1,NULL,0.125,0.50447
'TECH_20D0Z  ','NET_7B9ZR   ','MSG_3FUQP   ','192.168.105.210',0.527,16,0.8892,4,'Yes',9,NULL,0.078,0.81565
'TECH_08YQA  ','NET_4H0S3   ','MSG_7ZRW3   ','192.168.105.87',0.362,0,0.6430,6,'Yes',6,NULL,0.789,0.25170
'TECH_JJIRN  ','NET_Q9M0I   ','MSG_38SJU   ','192.168.229.125',0.595,21,0.5486,6,'Suspected',7,NULL,0.103,0.78359
'TECH_ILQYN  ','NET_346LV   ','MSG_45G3R   ','192.168.137.152',0.428,38,0.2711,7,'Yes',13,NULL,0.793,0.61187
'TECH_98UO5  ','NET_XF8C6   ','MSG_YK2Y9   ','192.168.59.62',0.259,38,0.6105,6,'Suspected',20,NULL,0.736,0.79622
'TECH_2TNMW  ','NET_YZRIU   ','MSG_TZQ4V   ','192.168.110.25',0.969,42,0.5238,4,'No',17,NULL,0.602,0.39305
'TECH_WR07J  ','NET_DBB8Y   ','MSG_91BNZ   ','192.168.254.214',0.110,0,0.5523,1,'Suspected',5,NULL,0.704,0.54751
'TECH_2OT66  ','NET_85X1O   ','MSG_B3WAA   ','192.168.195.70',0.878,4,0.5028,8,'Yes',15,NULL,0.287,0.63211
'TECH_PNYMF  ','NET_NW9AA   ','MSG_H2XW6   ','192.168.93.221',0.027,22,0.1492,0,'Suspected',11,NULL,0.115,0.40468
'TECH_LE9AF  ','NET_5DAMY   ','MSG_BDMYR   ','192.168.213.75',0.515,30,0.2831,5,'Suspected',1,NULL,0.106,0.73749
'TECH_8CQLF  ','NET_7HTLR   ','MSG_NL5T8   ','192.168.222.174',0.969,30,0.0638,6,'No',14,NULL,0.524,0.90715
'TECH_TCQSO  ','NET_JVBD9   ','MSG_HMQYV   ','192.168.82.10',0.848,23,0.7837,8,'No',18,NULL,0.724,0.97272
'TECH_PP3B1  ','NET_SCLN3   ','MSG_4EYG1   ','192.168.118.113',0.817,17,0.0416,1,'Yes',18,NULL,0.713,0.73890
'TECH_BDYOO  ','NET_6TS3N   ','MSG_9CHUM   ','192.168.159.99',0.319,39,0.2518,10,'Suspected',8,NULL,0.273,0.56756
'TECH_09ELW  ','NET_TBJDH   ','MSG_YXIZI   ','192.168.0.32',0.573,31,0.5941,6,'Yes',2,NULL,0.240,0.28367
'TECH_01QJZ  ','NET_4QFRH   ','MSG_TTE7O   ','192.168.172.127',0.545,33,0.1476,1,'No',7,NULL,0.428,0.45083
'TECH_YQ1A2  ','NET_FWD9C   ','MSG_04OPQ   ','192.168.87.36',0.244,11,0.7604,6,'No',7,NULL,0.918,0.62376
'TECH_KU4ZN  ','NET_QH6CX   ','MSG_JACRZ   ','192.168.137.198',0.717,23,0.6390,7,'No',10,NULL,0.685,0.47658
'TECH_7I38U  ','NET_VWI6L   ','MSG_WDD9R   ','192.168.219.158',0.361,32,0.8481,3,'No',2,NULL,0.441,0.89822
'TECH_CR6GL  ','NET_SUGRC   ','MSG_YNF4E   ','192.168.84.164',0.451,14,0.1470,2,'Yes',8,NULL,0.463,0.47764
'TECH_799WR  ','NET_2QJN6   ','MSG_IIDLN   ','192.168.73.26',0.090,49,0.0443,9,'Suspected',7,NULL,0.417,0.27399
'TECH_3N7H5  ','NET_0EN87   ','MSG_IXTL7   ','192.168.80.229',0.518,1,0.2356,5,'Suspected',2,NULL,0.623,0.22447
'TECH_GGYEE  ','NET_42M3Q   ','MSG_Y03EL   ','192.168.180.151',0.750,2,0.0402,2,'Suspected',19,NULL,0.895,0.47234
'TECH_76KMR  ','NET_IHF5U   ','MSG_7NHLS   ','192.168.132.120',0.343,48,0.0543,1,'Suspected',1,NULL,0.930,0.80212
'TECH_6FRLQ  ','NET_3IK7F   ','MSG_31CJO   ','192.168.164.168',0.064,20,0.4211,2,'No',2,NULL,0.388,0.49534
'TECH_CZ4II  ','NET_OT0OP   ','MSG_XMIOP   ','192.168.109.19',0.521,40,0.8544,2,'Yes',4,NULL,0.487,0.61378
'TECH_3FPZW  ','NET_D8EGC   ','MSG_IMP7C   ','192.168.100.224',0.820,27,0.6852,2,'No',9,NULL,0.232,0.95279
'TECH_NTPDG  ','NET_IFFOG   ','MSG_3AKBV   ','192.168.239.39',0.294,14,0.6325,1,'Yes',5,NULL,0.390,0.10972
'TECH_PJSP9  ','NET_WU4XO   ','MSG_SUFON   ','192.168.97.118',0.648,19,0.3950,5,'Yes',11,NULL,0.178,0.07141
'TECH_OHDLK  ','NET_BO8CU   ','MSG_1TYGL   ','192.168.107.158',0.364,7,0.4401,7,'Yes',18,NULL,0.694,0.60405
'TECH_1ZVZO  ','NET_JMWSW   ','MSG_2LG70   ','192.168.62.83',0.657,43,0.1986,5,'No',13,NULL,0.799,0.64724
'TECH_2TYGZ  ','NET_LMRLU   ','MSG_W06MT   ','192.168.242.89',0.114,50,0.1573,7,'No',16,NULL,0.859,0.32860
'TECH_WV2KU  ','NET_PL9BM   ','MSG_E099E   ','192.168.245.236',0.724,3,0.9658,8,'Yes',8,NULL,0.807,0.44000
'TECH_JCA70  ','NET_VT6TG   ','MSG_GI1AV   ','192.168.247.121',0.665,22,0.1289,3,'No',2,NULL,0.766,0.93595
'TECH_OI751  ','NET_S960R   ','MSG_VXC1J   ','192.168.96.114',0.882,32,0.2126,8,'Yes',10,NULL,0.471,0.33251
'TECH_9218A  ','NET_T9F3C   ','MSG_QQUEU   ','192.168.230.180',0.720,24,0.1582,5,'Suspected',11,NULL,0.855,0.77474
'TECH_8S90J  ','NET_IC7EJ   ','MSG_EHDUY   ','192.168.120.22',0.718,41,0.3804,5,'No',3,NULL,0.349,0.65574
'TECH_IR3DW  ','NET_A20N7   ','MSG_9U2YD   ','192.168.141.2',0.877,16,0.3742,0,'Suspected',20,NULL,0.173,0.90725
'TECH_3F5M6  ','NET_JU68A   ','MSG_V89BJ   ','192.168.92.82',0.882,8,0.0515,9,'Suspected',2,NULL,0.002,0.33114
'TECH_JEYCF  ','NET_TLT45   ','MSG_8O52Q   ','192.168.83.222',0.435,5,0.9797,3,'Suspected',2,NULL,0.411,0.60528
'TECH_UPN4X  ','NET_6FT5I   ','MSG_O9225   ','192.168.143.105',0.097,49,0.1608,5,'No',3,NULL,0.776,0.41792
'TECH_ASB28  ','NET_SUR89   ','MSG_6R0T7   ','192.168.0.126',0.941,24,0.8046,9,'No',17,NULL,0.169,0.08792
'TECH_D4MRA  ','NET_VK64P   ','MSG_772FU   ','192.168.142.86',0.582,7,0.3253,2,'Yes',9,NULL,0.056,0.02693
'TECH_WA47P  ','NET_SB8MM   ','MSG_KKVKQ   ','192.168.15.60',0.450,37,0.3284,4,'No',2,NULL,0.223,0.33726
'TECH_STOM6  ','NET_EA9MP   ','MSG_CQJWV   ','192.168.0.31',0.580,44,0.4347,1,'Suspected',19,NULL,0.488,0.64804
'TECH_YWYNN  ','NET_HSQ2H   ','MSG_I3BKS   ','192.168.226.136',0.807,46,0.4213,1,'Suspected',2,NULL,0.140,0.86785
'TECH_TLSSI  ','NET_UENKZ   ','MSG_ATPRU   ','192.168.26.34',0.634,36,0.0081,9,'Suspected',14,NULL,0.485,0.95464
'TECH_JMHTG  ','NET_8S3EA   ','MSG_CQ5F1   ','192.168.9.154',0.283,44,0.4650,8,'Suspected',1,NULL,0.859,0.63196
'TECH_VZAOL  ','NET_FHLAR   ','MSG_U87MZ   ','192.168.202.38',0.486,21,0.8921,5,'Suspected',17,NULL,0.179,0.52605
'TECH_OTBK5  ','NET_QNF9W   ','MSG_DR9KN   ','192.168.58.243',0.924,8,0.9565,7,'No',16,NULL,0.846,0.79556
'TECH_F8Z3H  ','NET_BRLYS   ','MSG_A10O3   ','192.168.19.100',0.238,40,0.3535,0,'No',7,NULL,0.678,0.68275
'TECH_R0EZ3  ','NET_VB150   ','MSG_7LW42   ','192.168.9.42',0.912,4,0.8905,0,'Yes',19,NULL,0.780,0.43112
'TECH_JU039  ','NET_S1CET   ','MSG_521WP   ','192.168.158.189',0.955,8,0.9392,9,'No',3,NULL,0.042,0.60594
'TECH_T4N14  ','NET_HJYIY   ','MSG_5G3OQ   ','192.168.39.27',0.920,15,0.6311,10,'Suspected',12,NULL,0.297,0.24681
'TECH_CE14W  ','NET_FYY6D   ','MSG_SGTTZ   ','192.168.254.63',0.848,35,0.9012,1,'Yes',9,NULL,0.790,0.51131
'TECH_SDE3H  ','NET_Z2QZ9   ','MSG_M6HD5   ','192.168.235.89',0.777,25,0.8599,10,'Suspected',1,NULL,0.229,0.47087
'TECH_232K2  ','NET_1SHIM   ','MSG_IQGZ6   ','192.168.140.54',0.862,0,0.3678,3,'Suspected',12,NULL,0.649,0.90615
'TECH_LAOP4  ','NET_7HKKJ   ','MSG_BJ7XZ   ','192.168.110.164',0.369,21,0.9171,10,'Yes',20,NULL,0.980,0.81350
'TECH_D6FD4  ','NET_V3XOL   ','MSG_SQR9Q   ','192.168.29.28',0.195,37,0.9275,3,'No',19,NULL,0.940,0.62293
'TECH_H55OP  ','NET_LEWXF   ','MSG_UU07V   ','192.168.121.118',0.228,7,0.7339,8,'Yes',18,NULL,0.510,0.59491
'TECH_WPZ42  ','NET_BJ09V   ','MSG_D3HDA   ','192.168.229.179',0.703,38,0.0585,2,'No',15,NULL,0.270,0.63878
'TECH_9XZOI  ','NET_D22WS   ','MSG_KME7R   ','192.168.232.126',0.712,8,0.3119,4,'No',19,NULL,0.191,0.84577
'TECH_6GPNV  ','NET_RMQD2   ','MSG_HXP1P   ','192.168.115.199',0.334,0,0.1148,4,'Suspected',17,NULL,0.755,0.33355
'TECH_ED8ZB  ','NET_SD0FM   ','MSG_NKHKW   ','192.168.222.196',0.888,26,0.7791,8,'Yes',4,NULL,0.712,0.10250
'TECH_CS85G  ','NET_9XNAN   ','MSG_ZJ5JG   ','192.168.58.24',0.281,10,0.6209,6,'No',3,NULL,0.430,0.02946
'TECH_Q8DSW  ','NET_042D0   ','MSG_6D8ET   ','192.168.147.43',0.125,48,0.6558,1,'No',8,NULL,0.598,0.85851
'TECH_4A9VI  ','NET_WRJOR   ','MSG_OM6SX   ','192.168.74.129',0.045,31,0.8773,7,'Yes',19,NULL,0.680,0.52087
'TECH_7YCIL  ','NET_9H17M   ','MSG_NF39G   ','192.168.114.250',0.459,43,0.9868,5,'Suspected',16,NULL,0.923,0.59217
'TECH_A29R4  ','NET_OKV11   ','MSG_D9G85   ','192.168.152.155',0.118,8,0.8846,7,'Suspected',10,NULL,0.002,0.94626
'TECH_J1JBO  ','NET_7VPVI   ','MSG_69UG9   ','192.168.100.37',0.294,13,0.1854,1,'Yes',4,NULL,0.798,0.13575
'TECH_QLMRD  ','NET_PG02E   ','MSG_2AQTF   ','192.168.106.104',0.216,29,0.2970,5,'Suspected',5,NULL,0.036,0.92700
'TECH_9R7SA  ','NET_955WG   ','MSG_0GFS3   ','192.168.114.226',0.214,46,0.9242,2,'Suspected',5,NULL,0.585,0.04060
'TECH_FQUQU  ','NET_IWAGV   ','MSG_6CV1D   ','192.168.36.33',0.924,11,0.4989,6,'Yes',16,NULL,0.431,0.30679
'TECH_WZC0W  ','NET_ABUQP   ','MSG_V4Y6V   ','192.168.192.61',0.038,15,0.7113,6,'No',17,NULL,0.903,0.54563
'TECH_3IJZN  ','NET_5S7NO   ','MSG_OB8CV   ','192.168.56.237',0.811,23,0.7535,9,'Yes',8,NULL,0.109,0.75051
'TECH_5ZEXU  ','NET_OPVYA   ','MSG_0J3C2   ','192.168.134.229',0.325,41,0.8697,2,'Yes',9,NULL,0.793,0.61132
'TECH_LV64I  ','NET_PZTMT   ','MSG_HAYGR   ','192.168.254.140',0.718,26,0.2915,10,'Yes',1,NULL,0.502,0.02674
'TECH_W6P8O  ','NET_B8244   ','MSG_3ANEZ   ','192.168.158.148',0.515,30,0.8541,10,'Suspected',5,NULL,0.922,0.76212
'TECH_EMJ8V  ','NET_DID8W   ','MSG_UMJA6   ','192.168.22.214',0.298,41,0.7962,5,'Suspected',16,NULL,0.554,0.98060
'TECH_IJIRT  ','NET_5DTYX   ','MSG_8TART   ','192.168.242.187',0.725,2,0.2089,6,'No',15,NULL,0.036,0.83449
'TECH_GW26C  ','NET_4XI24   ','MSG_J0V5L   ','192.168.131.40',0.901,24,0.2499,6,'Suspected',16,NULL,0.380,0.95006
'TECH_IUGEZ  ','NET_YTVBS   ','MSG_IZP0E   ','192.168.156.120',0.362,21,0.7923,1,'Yes',15,NULL,0.862,0.41087
'TECH_7NGW7  ','NET_XE8AX   ','MSG_OZU3J   ','192.168.148.212',0.159,30,0.7474,0,'Suspected',15,NULL,0.102,0.90753
'TECH_MVEX9  ','NET_XF784   ','MSG_LSP76   ','192.168.94.2',0.559,10,0.1687,7,'Yes',12,NULL,0.335,0.29989
'TECH_XIZ94  ','NET_2X383   ','MSG_WGXJJ   ','192.168.197.242',0.380,2,0.6220,6,'Suspected',17,NULL,0.942,0.60116
'TECH_MNB96  ','NET_ATASX   ','MSG_B8V9F   ','192.168.255.169',0.206,3,0.2100,5,'Yes',15,NULL,0.472,0.43799
'TECH_COZNF  ','NET_KGAB8   ','MSG_PNG74   ','192.168.154.165',0.374,37,0.7528,9,'No',16,NULL,0.391,0.66191
'TECH_7E43R  ','NET_R0Z9Q   ','MSG_WZ7LC   ','192.168.30.104',0.089,28,0.2283,5,'Yes',2,NULL,0.163,0.86382
'TECH_58ED0  ','NET_AEDC7   ','MSG_NO82Q   ','192.168.102.118',0.208,13,0.5422,1,'No',5,NULL,0.840,0.08346
'TECH_NXJE6  ','NET_PBG1O   ','MSG_DQEE0   ','192.168.213.141',0.515,35,0.7039,8,'Suspected',13,NULL,0.422,0.69928
'TECH_RKD0U  ','NET_24RZE   ','MSG_M0HKN   ','192.168.88.187',0.801,41,0.7792,2,'Yes',2,NULL,0.779,0.75099
'TECH_8RWVO  ','NET_9N4V6   ','MSG_2FZZ4   ','192.168.189.238',0.363,27,0.5934,1,'Suspected',8,NULL,0.588,0.27258
